Date	Block	T1N2OF0U0	T2N2OF0UA	T3N2OF0US	T4N2OF2U0	T5N2OF2UA	T6N2OF2US	T7N2OF4U0	T8N2OF4UA	T9N2OF4US	T1CumN2OF0U0	T2CumN2OF0UA	T3CumN2OF0US	T4CumN2OF2U0	T5CumN2OF2UA	T6CumN2OF2US	T7CumN2OF4U0	T8CumN2OF4UA	T9CumN2OF4US
3/04/2011	2	0.00284763	0.001900547	0.002634071	0.00450702	0.004544363	0.001924508	0.004501979	0.005394086	0.004001211	0.099400174	0.11103233	0.095166363	0.19428734	0.135724068	0.121708865	0.135273472	0.139177566	0.11743175
4/04/2011	2	0.003304048	0.001773606	0.002964258	0.004752635	0.004628503	0.001147326	0.004693119	0.005770178	0.003997961	0.102704222	0.112805936	0.098130621	0.199039975	0.140352571	0.122856191	0.139966591	0.144947744	0.121429711
5/04/2011	2	0.003760466	0.001646666	0.003294446	0.004998249	0.004712644	0.000370145	0.004884259	0.00614627	0.003994711	0.106464688	0.114452602	0.101425067	0.204038224	0.145065215	0.123226336	0.14485085	0.151094014	0.125424422
6/04/2011	2	0.003039958	0.001024825	0.003047704	0.005130843	0.004147371	0.000631161	0.004147601	0.004688397	0.004525398	0.109504646	0.115477427	0.104472772	0.209169067	0.149212586	0.123857497	0.148998451	0.155782411	0.12994982
7/04/2011	2	0.002319451	0.000402983	0.002800963	0.005263436	0.003582097	0.000892177	0.003410942	0.003230525	0.005056085	0.111824097	0.11588041	0.107273734	0.214432502	0.152794683	0.124749675	0.152409393	0.159012936	0.135005905
8/04/2011	2	0.001598943	-0.000218858	0.002554221	0.005396029	0.003016823	0.001153194	0.002674284	0.001772653	0.005586773	0.11342304	0.115661552	0.109827955	0.219828531	0.155811506	0.125902868	0.155083676	0.160785589	0.140592678
9/04/2011	2	0.001614659	0.000211919	0.002483191	0.004788908	0.00288852	0.001250898	0.002568065	0.00210816	0.004967841	0.115037699	0.115873471	0.112311146	0.224617439	0.158700026	0.127153766	0.157651741	0.162893749	0.145560519
10/04/2011	2	0.001630374	0.000642696	0.002412162	0.004181788	0.002760217	0.001348603	0.002461846	0.002443667	0.004348909	0.116668073	0.116516167	0.114723309	0.228799228	0.161460243	0.128502369	0.160113587	0.165337416	0.149909427
11/04/2011	2	0.00164609	0.001073473	0.002341133	0.003574668	0.002631914	0.001446307	0.002355627	0.002779174	0.003729977	0.118314163	0.117589641	0.117064442	0.232373896	0.164092157	0.129948676	0.162469214	0.168116589	0.153639404
12/04/2011	2	0.001661805	0.00150425	0.002270104	0.002967548	0.002503611	0.001544012	0.002249408	0.00311468	0.003111045	0.119975968	0.119093891	0.119334546	0.235341444	0.166595768	0.131492688	0.164718623	0.17123127	0.156750449
13/04/2011	2	0.001677521	0.001935027	0.002199075	0.002360428	0.002375308	0.001641716	0.002143189	0.003450187	0.002492113	0.121653489	0.121028918	0.12153362	0.237701872	0.168971076	0.133134404	0.166861812	0.174681457	0.159242562
14/04/2011	2	0.001693236	0.002365804	0.002128045	0.001753308	0.002247005	0.001739421	0.002036971	0.003785694	0.001873181	0.123346725	0.123394722	0.123661666	0.23945518	0.17121808	0.134873824	0.168898783	0.178467151	0.161115744
15/04/2011	2	0.001566453	0.00219972	0.002093031	0.001842422	0.00210824	0.001654237	0.001930518	0.003409964	0.001714229	0.124913179	0.125594443	0.125754697	0.241297601	0.17332632	0.136528061	0.170829301	0.181877115	0.162829972
16/04/2011	2	0.001439671	0.002033636	0.002058016	0.001931535	0.001969475	0.001569053	0.001824066	0.003034234	0.001555276	0.126352849	0.127628079	0.127812713	0.243229136	0.175295795	0.138097115	0.172653367	0.184911349	0.164385249
17/04/2011	2	0.001312888	0.001867553	0.002023001	0.002020649	0.00183071	0.00148387	0.001717613	0.002658504	0.001396324	0.127665737	0.129495632	0.129835714	0.245249785	0.177126505	0.139580984	0.17437098	0.187569853	0.165781573
18/04/2011	2	0.001186105	0.001701469	0.001987987	0.002109763	0.001691945	0.001398686	0.001611161	0.002282774	0.001237372	0.128851843	0.1311971	0.131823701	0.247359548	0.178818451	0.14097967	0.17598214	0.189852626	0.167018945
19/04/2011	2	0.001059323	0.001535385	0.001952972	0.002198876	0.001553181	0.001313502	0.001504708	0.001907044	0.001078419	0.129911165	0.132732485	0.133776673	0.249558424	0.180371631	0.142293173	0.177486848	0.19175967	0.168097364
20/04/2011	2	0.00093254	0.001369301	0.001917958	0.00228799	0.001414416	0.001228319	0.001398256	0.001531314	0.000919467	0.130843705	0.134101786	0.135694631	0.251846414	0.181786047	0.143521492	0.178885104	0.193290984	0.169016832
21/04/2011	2	0.000805757	0.001203217	0.001882943	0.002377104	0.001275651	0.001143135	0.001291803	0.001155584	0.000760515	0.131649462	0.135305002	0.137577574	0.254223518	0.183061698	0.144664627	0.180176907	0.194446568	0.169777346
22/04/2011	2	0.000895362	0.001177394	0.001693418	0.002290863	0.001199141	0.001056699	0.001179381	0.001140779	0.000689131	0.132544824	0.136482397	0.139270992	0.256514382	0.184260839	0.145721326	0.181356288	0.195587347	0.170466478
23/04/2011	2	0.000984967	0.001151571	0.001503893	0.002204623	0.00112263	0.000970263	0.001066959	0.001125975	0.000617748	0.133529791	0.137633968	0.140774885	0.258719005	0.185383469	0.146691589	0.182423248	0.196713322	0.171084225
24/04/2011	2	0.001074572	0.001125749	0.001314369	0.002118383	0.00104612	0.000883827	0.000954537	0.00111117	0.000546364	0.134604363	0.138759717	0.142089254	0.260837387	0.186429589	0.147575415	0.183377785	0.197824493	0.17163059
25/04/2011	2	0.001164177	0.001099926	0.001124844	0.002032142	0.00096961	0.00079739	0.000842116	0.001096366	0.000474981	0.135768541	0.139859643	0.143214098	0.26286953	0.187399199	0.148372805	0.184219901	0.198920858	0.17210557
26/04/2011	2	0.001253782	0.001074103	0.000935319	0.001945902	0.0008931	0.000710954	0.000729694	0.001081561	0.000403597	0.137022323	0.140933746	0.144149417	0.264815432	0.188292299	0.149083759	0.184949594	0.20000242	0.172509168
27/04/2011	2	0.001343387	0.001048281	0.000745794	0.001859662	0.000816589	0.000624518	0.000617272	0.001066757	0.000332214	0.13836571	0.141982026	0.144895211	0.266675093	0.189108888	0.149708277	0.185566866	0.201069177	0.172841381
28/04/2011	2	0.001432992	0.001022458	0.00055627	0.001773421	0.000740079	0.000538082	0.00050485	0.001051952	0.00026083	0.139798702	0.143004484	0.145451481	0.268448515	0.189848967	0.150246359	0.186071716	0.202121129	0.173102212
29/04/2011	2	0.001635424	0.009743322	0.000774735	0.00281894	0.004221183	0.002018301	0.002124144	0.004441322	0.001114616	0.141434126	0.152747806	0.146226216	0.271267455	0.19407015	0.15226466	0.18819586	0.206562452	0.174216828
30/04/2011	2	0.001837857	0.018464186	0.000993201	0.003864458	0.007702286	0.003498521	0.003743438	0.007830692	0.001968403	0.143271983	0.171211993	0.147219417	0.275131913	0.201772436	0.155763181	0.191939298	0.214393144	0.176185231
1/05/2011	2	0.002040289	0.027185051	0.001211666	0.004909977	0.01118339	0.004978741	0.005362732	0.011220062	0.002822189	0.145312272	0.198397043	0.148431083	0.28004189	0.212955825	0.160741922	0.19730203	0.225613206	0.17900742
2/05/2011	2	0.002242721	0.035905915	0.001430132	0.005955496	0.014664493	0.00645896	0.006982026	0.014609432	0.003675975	0.147554993	0.234302958	0.149861215	0.285997386	0.227620319	0.167200882	0.204284057	0.240222639	0.182683395
3/05/2011	2	0.002445153	0.044626779	0.001648598	0.007001014	0.018145597	0.00793918	0.00860132	0.017998802	0.004529762	0.150000147	0.278929737	0.151509813	0.2929984	0.245765916	0.175140062	0.212885377	0.258221441	0.187213157
4/05/2011	2	0.002647586	0.053347643	0.001867063	0.008046533	0.0216267	0.0094194	0.010220614	0.021388172	0.005383548	0.152647732	0.33227738	0.153376876	0.301044932	0.267392616	0.184559462	0.223105991	0.279609613	0.192596705
5/05/2011	2	0.002850018	0.062068507	0.002085529	0.009092051	0.025107804	0.010899619	0.011839908	0.024777542	0.006237334	0.15549775	0.394345887	0.155462405	0.310136983	0.29250042	0.195459081	0.2349459	0.304387155	0.198834039
6/05/2011	2	0.002563088	0.062425417	0.001894859	0.007939598	0.029433348	0.009478409	0.010710444	0.029416538	0.005590062	0.158060838	0.456771304	0.157357263	0.318076581	0.321933768	0.20493749	0.245656344	0.333803693	0.204424101
7/05/2011	2	0.002276159	0.062782326	0.001704188	0.006787145	0.033758892	0.008057198	0.00958098	0.034055534	0.004942789	0.160336997	0.51955363	0.159061452	0.324863727	0.355692661	0.212994688	0.255237324	0.367859227	0.20936689
8/05/2011	2	0.001989229	0.063139235	0.001513518	0.005634692	0.038084437	0.006635987	0.008451515	0.03869453	0.004295517	0.162326226	0.582692865	0.16057497	0.330498419	0.393777097	0.219630676	0.263688839	0.406553757	0.213662407
9/05/2011	2	0.001702299	0.063496144	0.001322848	0.004482239	0.042409981	0.005214777	0.007322051	0.043333525	0.003648244	0.164028525	0.646189009	0.161897818	0.334980658	0.436187078	0.224845453	0.27101089	0.449887282	0.217310651
10/05/2011	2	0.00141537	0.063853054	0.001132178	0.003329786	0.046735525	0.003793566	0.006192587	0.047972521	0.003000971	0.165443895	0.710042063	0.163029996	0.338310444	0.482922603	0.228639019	0.277203476	0.497859803	0.220311622
11/05/2011	2	0.001856268	0.127007021	0.028456096	0.003750869	0.109227571	0.005214777	0.008115219	0.104915457	0.005333497	0.167300163	0.837049084	0.191486092	0.342061313	0.592150174	0.233853796	0.285318695	0.60277526	0.225645119
12/05/2011	2	0.002297166	0.190160988	0.055780014	0.004171951	0.171719617	0.003793566	0.010037851	0.161858393	0.007666023	0.169597329	1.027210072	0.247266106	0.346233264	0.763869791	0.237647362	0.295356545	0.764633653	0.233311142
13/05/2011	2	0.002191355	0.180631871	0.044569708	0.003775813	0.167110022	0.003319783	0.008936884	0.15386374	0.006624176	0.171788684	1.207841943	0.291835814	0.350009077	0.930979813	0.240967145	0.30429343	0.918497393	0.239935318
14/05/2011	2	0.002085543	0.171102754	0.033359401	0.003379674	0.162500427	0.002846	0.007835918	0.145869087	0.00558233	0.173874227	1.378944697	0.325195215	0.35338875	1.09348024	0.243813145	0.312129347	1.06436648	0.245517648
15/05/2011	2	0.001979731	0.161573637	0.022149095	0.002983535	0.157890832	0.00292936	0.006734951	0.137874433	0.004540484	0.175853958	1.540518334	0.34734431	0.356372285	1.251371072	0.246742505	0.318864298	1.202240913	0.250058131
16/05/2011	2	0.00187392	0.152044521	0.010938788	0.002587396	0.153281237	0.00301272	0.005633985	0.12987978	0.003498637	0.177727878	1.692562855	0.358283098	0.358959681	1.404652309	0.249755224	0.324498283	1.332120693	0.253556769
17/05/2011	2	0.001768108	0.142515404	-0.000271518	0.002191257	0.148671642	0.003262799	0.004533018	0.121885127	0.002456791	0.179495986	1.835078258	0.35801158	0.361150938	1.55332395	0.253018023	0.329031302	1.45400582	0.25601356
18/05/2011	2	0.001319597	0.092113097	0.000228456	0.001884329	0.096422276	0.002507612	0.002855374	0.080472432	0.001906371	0.180815583	1.927191355	0.358240036	0.363035268	1.649746227	0.255525635	0.331886676	1.534478252	0.257919931
19/05/2011	2	0.000871085	0.04171079	0.00072843	0.001577402	0.044172911	0.001752424	0.00117773	0.039059738	0.001355952	0.181686668	1.968902146	0.358968466	0.36461267	1.693919138	0.257278059	0.333064406	1.57353799	0.259275883
20/05/2011	2	0.001037025	0.036789382	0.016628074	0.010982879	0.038756503	0.001692399	0.001404041	0.034468199	0.007717248	0.182723693	2.005691528	0.37559654	0.375595549	1.732675641	0.258970458	0.334468448	1.608006189	0.26699313
21/05/2011	2	0.001202965	0.031867974	0.032527718	0.020388356	0.033340096	0.001632373	0.001630353	0.02987666	0.014078544	0.183926658	2.037559503	0.408124258	0.395983905	1.766015737	0.260602831	0.3360988	1.637882849	0.281071674
22/05/2011	2	0.001368904	0.026946567	0.048427363	0.029793833	0.027923688	0.001572348	0.001856664	0.025285121	0.02043984	0.185295562	2.064506069	0.456551621	0.425777738	1.793939425	0.262175178	0.337955464	1.66316797	0.301511514
23/05/2011	2	0.001534844	0.022025159	0.064327007	0.03919931	0.022507281	0.001512322	0.002082975	0.020693582	0.026801136	0.186830406	2.086531228	0.520878628	0.464977048	1.816446706	0.2636875	0.340038439	1.683861552	0.32831265
24/05/2011	2	0.001700784	0.017103751	0.080226651	0.048604788	0.017090873	0.001452297	0.002309286	0.016102043	0.033162432	0.18853119	2.103634979	0.60110528	0.513581836	1.833537579	0.265139797	0.342347725	1.699963595	0.361475083
25/05/2011	2	0.001866723	0.012182343	0.096126296	0.058010265	0.011674466	0.001392271	0.002535597	0.011510504	0.039523728	0.190397913	2.115817321	0.697231576	0.571592101	1.845212045	0.266532068	0.344883323	1.711474099	0.400998811
26/05/2011	2	0.002032663	0.007260935	0.11202594	0.067415742	0.006258058	0.001332245	0.002761909	0.006918965	0.045885024	0.192430576	2.123078256	0.809257516	0.639007842	1.851470103	0.267864313	0.347645231	1.718393063	0.446883835
27/05/2011	2	0.002198602	0.002339527	0.127925584	0.076821219	0.00084165	0.00127222	0.00298822	0.002327426	0.05224632	0.194629178	2.125417783	0.9371831	0.715829061	1.852311753	0.269136533	0.350633451	1.720720489	0.499130156
28/05/2011	2	0.001755292	0.005430256	0.102425003	0.061840103	0.006120043	0.001552966	0.002914693	0.007019397	0.042429726	0.19638447	2.13084804	1.039608103	0.777669165	1.858431796	0.270689499	0.353548144	1.727739886	0.541559882
29/05/2011	2	0.001311981	0.008520986	0.076924421	0.046858988	0.011398436	0.001833711	0.002841167	0.011711368	0.032613132	0.197696451	2.139369025	1.116532524	0.824528153	1.869830232	0.27252321	0.356389311	1.739451255	0.574173014
30/05/2011	2	0.00086867	0.011611715	0.051423839	0.031877872	0.016676829	0.002114457	0.00276764	0.016403339	0.022796538	0.19856512	2.15098074	1.167956363	0.856406025	1.886507061	0.274637668	0.359156951	1.755854594	0.596969553
31/05/2011	2	0.000425359	0.014702445	0.025923257	0.016896757	0.021955222	0.002395203	0.002694114	0.021095311	0.012979944	0.198990479	2.165683185	1.19387962	0.873302781	1.908462283	0.277032871	0.361851065	1.776949905	0.609949497
1/06/2011	2	-1.79523E-05	0.017793174	0.000422676	0.001915641	0.027233615	0.002675949	0.002620587	0.025787282	0.00316335	0.198972527	2.183476359	1.194302296	0.875218423	1.935695898	0.279708819	0.364471652	1.802737186	0.613112847
2/06/2011	2	2.94444E-05	0.014664365	0.000413343	0.001763106	0.024027981	0.00213055	0.002224345	0.021257207	0.002302625	0.199001971	2.198140724	1.194715639	0.876981529	1.959723879	0.281839369	0.366695997	1.823994393	0.615415472
3/06/2011	2	7.68411E-05	0.011535556	0.000404011	0.001610571	0.020822348	0.001585151	0.001828103	0.016727132	0.0014419	0.199078812	2.209676279	1.19511965	0.8785921	1.980546227	0.283424519	0.3685241	1.840721525	0.616857372
4/06/2011	2	0.000712541	0.013168742	0.000621323	0.00269028	0.022590635	0.002979507	0.00360299	0.020082733	0.002858724	0.199791353	2.222845021	1.195740973	0.88128238	2.003136862	0.286404026	0.37212709	1.860804258	0.619716096
5/06/2011	2	0.001348242	0.014801928	0.000838636	0.00376999	0.024358922	0.004373863	0.005377877	0.023438335	0.004275548	0.201139595	2.237646949	1.196579609	0.885052369	2.027495785	0.290777889	0.377504967	1.884242593	0.623991644
6/06/2011	2	0.001983942	0.016435114	0.001055949	0.004849699	0.026127209	0.005768219	0.007152764	0.026793937	0.005692372	0.203123537	2.254082063	1.197635558	0.889902068	2.053622994	0.296546108	0.384657731	1.91103653	0.629684016
7/06/2011	2	0.002619642	0.0180683	0.001273262	0.005929408	0.027895496	0.007162575	0.008927651	0.030149539	0.007109196	0.205743179	2.272150363	1.19890882	0.895831476	2.08151849	0.303708683	0.393585382	1.941186069	0.636793213
8/06/2011	2	0.001594519	0.021372335	0.000876915	0.004160384	0.032146391	0.004914969	0.008036202	0.030312358	0.006848452	0.207337698	2.293522699	1.199785735	0.899991861	2.113664881	0.308623652	0.401621585	1.971498427	0.643641665
9/06/2011	2	0.000569396	0.024676371	0.000480569	0.00239136	0.036397286	0.002667364	0.007144753	0.030475178	0.006587708	0.207907094	2.318199069	1.200266305	0.902383221	2.150062167	0.311291016	0.408766338	2.001973605	0.650229372
10/06/2011	2	0.000540745	0.022215873	0.000540538	0.002182012	0.032909096	0.002320251	0.006442591	0.027452955	0.005715923	0.208447839	2.340414942	1.200806842	0.904565233	2.182971263	0.313611267	0.415208929	2.02942656	0.655945295
11/06/2011	2	0.000512095	0.019755375	0.000600507	0.001972664	0.029420907	0.001973139	0.005740429	0.024430731	0.004844138	0.208959934	2.360170318	1.201407349	0.906537897	2.21239217	0.315584406	0.420949358	2.053857291	0.660789433
12/06/2011	2	0.000483445	0.017294877	0.000660475	0.001763315	0.025932717	0.001626027	0.005038267	0.021408508	0.003972354	0.209443379	2.377465195	1.202067824	0.908301212	2.238324887	0.317210433	0.425987625	2.075265799	0.664761787
13/06/2011	2	0.000454795	0.01483438	0.000720444	0.001553967	0.022444528	0.001278915	0.004336104	0.018386285	0.003100569	0.209898174	2.392299575	1.202788268	0.909855179	2.260769414	0.318489348	0.430323729	2.093652084	0.667862356
14/06/2011	2	0.000426144	0.012373882	0.000780412	0.001344618	0.018956338	0.000931802	0.003633942	0.015364062	0.002228784	0.210324318	2.404673457	1.20356868	0.911199797	2.279725752	0.31942115	0.433957672	2.109016146	0.670091141
15/06/2011	2	0.000397494	0.009913384	0.000840381	0.00113527	0.015468149	0.00058469	0.00293178	0.012341838	0.001357	0.210721812	2.41458684	1.204409061	0.912335067	2.295193901	0.32000584	0.436889451	2.121357984	0.67144814
16/06/2011	2	0.000368844	0.007452886	0.000900349	0.000925922	0.011979959	0.000237578	0.002229618	0.009319615	0.000485215	0.211090656	2.422039727	1.205309411	0.913260988	2.30717386	0.320243418	0.439119069	2.130677599	0.671933356
17/06/2011	2	0.000314335	0.007147561	0.000783869	0.00090428	0.011153726	0.000251053	0.0021759	0.009009951	0.000647082	0.21140499	2.429187288	1.20609328	0.914165268	2.318327586	0.320494471	0.441294969	2.13968755	0.672580437
18/06/2011	2	0.000259826	0.006842237	0.000667389	0.000882638	0.010327493	0.000264528	0.002122182	0.008700287	0.000808948	0.211664816	2.436029525	1.206760669	0.915047906	2.328655079	0.320758999	0.443417151	2.148387837	0.673389385
19/06/2011	2	0.000205317	0.006536912	0.000550909	0.000860996	0.00950126	0.000278003	0.002068464	0.008390623	0.000970814	0.211870133	2.442566437	1.207311578	0.915908903	2.338156339	0.321037002	0.445485615	2.156778461	0.674360199
20/06/2011	2	0.000150808	0.006231587	0.000434429	0.000839355	0.008675027	0.000291479	0.002014746	0.00808096	0.001132681	0.21202094	2.448798024	1.207746006	0.916748257	2.346831366	0.321328481	0.447500361	2.164859421	0.67549288
21/06/2011	2	9.62985E-05	0.005926263	0.000317948	0.000817713	0.007848794	0.000304954	0.001961028	0.007771296	0.001294547	0.212117239	2.454724287	1.208063955	0.91756597	2.35468016	0.321633434	0.449461389	2.172630716	0.676787427
22/06/2011	2	4.17894E-05	0.005620938	0.000201468	0.000796071	0.007022561	0.000318429	0.00190731	0.007461632	0.001456414	0.212159028	2.460345225	1.208265423	0.918362042	2.36170272	0.321951863	0.451368699	2.180092348	0.678243841
23/06/2011	2	-1.27197E-05	0.005315613	8.4988E-05	0.000774429	0.006196328	0.000331904	0.001853592	0.007151968	0.00161828	0.212146308	2.465660838	1.208350411	0.919136471	2.367899048	0.322283768	0.453222292	2.187244316	0.679862121
