Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.21991800,0.19341500,0.19756700,0.18812300,0.18701800,0.19001000,0.19606100,0.21294500,0.21992400,0.20406700,20.17323900,15.12706500,7.04436000,14.64127900,14.43069500,14.61282700,6.21836700,6.21440100,7.22460400,7.23426200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
24/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09899800,0.14568400,0.15937300,0.17152200,0.19447900,0.21125900,0.20470200,0.20922100,0.21394400,0.20958900,12.24431400,8.91227100,10.75242600,24.55232600,22.58154900,20.51267800,10.30802100,9.61166500,12.48692200,13.09078400,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
25/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09755600,0.14536900,0.15931300,0.17154900,0.19447600,0.21113300,0.20476700,0.20921700,0.21391400,0.20962000,12.27207400,8.88424100,10.73491300,24.52414700,22.54363600,20.48026300,10.31461000,9.61270800,12.48801800,13.09487100,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
26/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09614500,0.14504800,0.15925200,0.17157500,0.19447300,0.21100900,0.20483000,0.20921300,0.21388400,0.20965100,12.30030700,8.85676200,10.71788100,24.49679200,22.50688200,20.44924200,10.32107500,9.61376000,12.48911300,13.09894000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
27/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09476100,0.14472100,0.15919000,0.17160100,0.19446900,0.21088800,0.20489100,0.20921000,0.21385500,0.20968200,12.32898500,8.82955400,10.70092200,24.46949000,22.47048000,20.41918800,10.32743200,9.61484100,12.49024200,13.10301500,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
28/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09340500,0.14439000,0.15912600,0.17162700,0.19446400,0.21076800,0.20495100,0.20920600,0.21382500,0.20971300,12.35808100,8.80273500,10.68418900,24.44253700,22.43472700,20.39019800,10.33367800,9.61594200,12.49139200,13.10708700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
01/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09207500,0.14405300,0.15906100,0.17165200,0.19445900,0.21065000,0.20501000,0.20920300,0.21379600,0.20974300,12.38756800,8.77639500,10.66781100,24.41619500,22.39988100,20.36233700,10.33981300,9.61705500,12.49254900,13.11114700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
02/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09077000,0.14371200,0.15899500,0.17167600,0.19445300,0.21053400,0.20506700,0.20920000,0.21376700,0.20977400,12.41742400,8.75047000,10.65168000,24.39025500,22.36571900,20.33546600,10.34584200,9.61818500,12.49372200,13.11520200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
03/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08949000,0.14336700,0.15892700,0.17170000,0.19444600,0.21041900,0.20512300,0.20919800,0.21373900,0.20980400,12.44762500,8.72487600,10.63561200,24.36435700,22.33186900,20.30939900,10.35177300,9.61934300,12.49493000,13.11926300,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
04/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08823200,0.14301900,0.15885800,0.17172400,0.19443900,0.21030600,0.20517700,0.20919500,0.21371000,0.20983400,12.47814900,8.69971400,10.61977900,24.33884600,22.29867600,20.28423900,10.35760300,9.62051700,12.49615500,13.12331800,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
05/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08699700,0.14266700,0.15878800,0.17174800,0.19443100,0.21019500,0.20523000,0.20919300,0.21368200,0.20986300,12.50897700,8.67498600,10.60418000,24.31372600,22.26613000,20.25995100,10.36333400,9.62170700,12.49739600,13.12736800,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
06/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14083500,0.14282100,0.15872100,0.17177000,0.19442300,0.21008600,0.20528200,0.20919000,0.21365500,0.20989300,11.14097200,8.68084400,10.58896300,24.28857600,22.23361400,20.23619700,10.36898500,9.62295400,12.49873600,13.13147600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
07/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12513000,0.14282500,0.15865600,0.17179300,0.19441500,0.20997800,0.20533200,0.20918800,0.21362700,0.20992200,9.84828100,8.67786500,10.57471700,24.26505100,22.20299900,20.21373700,10.37451400,9.62416700,12.50000500,13.13552000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
08/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12279400,0.14280700,0.15859200,0.17181500,0.19440500,0.20987200,0.20538200,0.20918600,0.21360000,0.20995200,8.47131500,8.67359400,10.56087100,24.24196800,22.17305800,20.19205700,10.37994800,9.62539300,12.50128300,13.13955400,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
09/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.24632400,0.17486100,0.17191400,0.19439600,0.20976700,0.20542900,0.20918500,0.21357300,0.20998100,4.51238100,10.36762700,11.21442900,24.22848100,22.14180900,20.17021800,10.38536500,9.62678100,12.50290100,13.14383900,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
10/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22795500,0.23535200,0.18026400,0.17205000,0.19438600,0.20966400,0.20547600,0.20918300,0.21354600,0.21001000,3.53459900,9.84395900,11.39976200,24.22016700,22.11158600,20.14928800,10.39067900,9.62815900,12.50447600,13.14807500,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
11/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20418300,0.22680600,0.18399400,0.17221500,0.19437600,0.20956200,0.20552200,0.20918200,0.21352000,0.21003800,2.75261400,9.43485000,11.51279000,24.21579900,22.08231200,20.12919600,10.39589600,9.62952600,12.50601600,13.15226700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
12/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18693300,0.22027200,0.18662700,0.17240200,0.19436700,0.20946100,0.20556600,0.20918000,0.21349400,0.21006700,2.18008200,9.11754000,11.57750500,24.21305300,22.05261800,20.10945700,10.40105600,9.63094700,12.50763200,13.15649200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
13/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17607000,0.21515400,0.18850700,0.17260600,0.19435700,0.20936300,0.20560900,0.20917900,0.21346800,0.21009500,1.82023300,8.86833900,11.61041000,24.21170600,22.02302400,20.09023100,10.40614900,9.63240100,12.50929100,13.16072800,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
14/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16938400,0.21102800,0.18984800,0.17282200,0.19434700,0.20926500,0.20565100,0.20917800,0.21344200,0.21012300,1.68155100,8.66923400,11.62161100,24.21129600,21.99364300,20.07154100,10.41117400,9.63388300,12.51098600,13.16497200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
15/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16415700,0.20761200,0.19079200,0.17304600,0.19433700,0.20916900,0.20569200,0.20917700,0.21341700,0.21015200,1.77939700,8.50750800,11.61707200,24.21095100,21.96410800,20.05327000,10.41614500,9.63541100,12.51275000,13.16924700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
16/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15971700,0.20472400,0.19143600,0.17327600,0.19432700,0.20907400,0.20573200,0.20917600,0.21339100,0.21017900,1.89790200,8.37581500,11.60222400,24.21084800,21.93490800,20.03555300,10.42105100,9.63696500,12.51454400,13.17352600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
17/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15578700,0.20223900,0.19185000,0.17350800,0.19431800,0.20898100,0.20577100,0.20917600,0.21336600,0.21020700,2.00434500,8.26874700,11.58203700,24.21207600,21.90721100,20.01869400,10.42585300,9.63848500,12.51627300,13.17774900,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
18/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15221900,0.20007000,0.19208700,0.17374100,0.19430900,0.20888800,0.20580800,0.20917500,0.21334200,0.21023500,2.09786600,8.18045600,11.55795100,24.21403100,21.88063400,20.00254400,10.43056500,9.63999000,12.51797000,13.18193500,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
19/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14892700,0.19815300,0.19218600,0.17397400,0.19429900,0.20879700,0.20584500,0.20917400,0.21331700,0.21026200,2.17906700,8.10406300,11.53130000,24.21646900,21.85507000,19.98704100,10.43519000,9.64148300,12.51964200,13.18609000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
20/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14585400,0.19644100,0.19217700,0.17420400,0.19429000,0.20870800,0.20588100,0.20917400,0.21329300,0.21029000,2.24897600,8.03828800,11.50313200,24.21929700,21.83050700,19.97215800,10.43973100,9.64296400,12.52128700,13.19021300,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
21/03/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17476000,0.19527900,0.19210400,0.17443200,0.19428100,0.20861900,0.20591600,0.20917400,0.21326900,0.21031700,0.91952500,7.99736900,11.47516100,24.22253400,21.80693100,19.95784800,10.44418900,9.64444200,12.52292900,13.19432500,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
