Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
16/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.16857700,0.19780800,0.21251500,0.23902200,0.26328200,0.21796400,21.37761700,21.19908700,13.99479900,14.64072300,14.54804200,14.68466900,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
18/02/1986,63,7.95980800,5109.33961800,644.06664500,510.93396000,149.74099900,153.36603100,296.60533700,44.35427700,0.00000000,6.58788900,1.58725500,3.30758200,2.55169400,0.44354300,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.09466200,0.22701100,22.91170700,1.57905200,0.31376700,0.00000000,3140.42318700,340.34647600,1081.84704600,12.78980500,1.00000000,1.00000000,0.64912700,0.68677600,1.62870000,0.37796800,0.44963700,0.31039000,0.18519000,0.15191900,0.15359700,1.62870000,900.00000000,0.04053500,0.04053500,0.00000000,1.00000000,0.18346600,0.19170800,0.18569500,0.18064800,0.19190000,0.19843200,3.46557100,4.16507400,6.29429300,10.67835200,8.62679300,10.89775200,0.00733600,0.04053500,25.39635200,7.96854100,0.96535400,1.00000000
19/02/1986,64,8.00000000,5239.42496600,656.77569700,523.94250000,149.44151700,153.36603100,309.61387200,44.35427700,0.00000000,6.64179000,1.58408000,3.30758200,2.60559500,0.44354300,0.00000000,0.00000000,13.74076500,0.00000000,12.74271500,2.09466200,0.22701100,37.14293700,1.57905200,0.52190500,0.00000000,3140.42318700,340.34647600,1111.71411100,12.91118100,1.00000000,1.00000000,0.64912700,0.68677600,2.77651100,0.94079500,0.88691100,0.48247900,0.17630500,0.14264500,0.14737600,2.77651100,900.00000000,0.05390100,0.05390100,0.00000000,1.00000000,0.24819100,0.24199500,0.20548500,0.18013800,0.19117400,0.19768500,2.60087700,4.39355200,6.58804800,10.65631600,8.59763600,10.86085400,0.02842100,0.05390100,24.92512100,13.00853500,0.96535400,1.00000000
20/02/1986,65,8.04182200,5347.65787100,667.30010500,534.76579000,149.14263400,153.36603100,320.31274900,44.35427700,0.12441400,6.69133700,1.58091200,3.30758200,2.65514200,0.44176400,0.00177900,1.43000000,42.01324400,9.05436200,12.74271500,2.09466200,0.22701100,32.60544000,1.57905200,0.43128300,0.00023300,3140.42318700,340.34647600,1160.47180200,13.11588900,1.00000000,1.00000000,0.64912700,0.68677600,2.42238200,0.74468100,0.75655200,0.47781600,0.16798900,0.13393900,0.14140700,2.42238200,900.00000000,0.04954700,0.04954700,0.00000000,1.00000000,0.22563800,0.22700300,0.20494900,0.17965900,0.19049200,0.19696900,2.61639100,4.15362500,6.51891000,10.63486800,8.57022700,10.82529900,0.04135100,0.04954700,25.09556700,10.82329000,0.96535400,1.00000000
21/02/1986,66,8.06897500,5465.23897700,678.75993000,546.52390000,148.84434900,153.36603100,331.67159300,44.35427700,0.52368000,6.74921600,1.57775000,3.30758200,2.71302200,0.43605400,0.00748900,1.43000000,69.63656600,12.46463900,12.74271500,2.09466200,0.22701100,28.43425000,1.57905200,0.47808400,0.00095800,3140.42318700,340.34647600,1200.57251000,13.76626400,1.00000000,1.00000000,0.64912700,0.68677600,2.09714100,0.56369100,0.65941100,0.45303300,0.15956500,0.12576200,0.13567900,2.09714100,900.00000000,0.05788000,0.04510000,0.01278000,0.81913700,0.20482400,0.21583200,0.20209900,0.17917500,0.18985100,0.19628100,2.62260200,3.94333700,6.38224300,10.60245100,8.53533700,10.77215900,0.07065900,0.05788000,24.59425700,11.75811100,0.96535400,1.00000000
22/02/1986,67,8.09502100,5645.79222300,696.51756600,564.57922000,148.54666000,153.36603100,349.09209200,44.35427700,1.15850600,6.84674900,1.57459500,3.30758200,2.81055400,0.42697600,0.01656700,1.43000000,101.21875500,16.63646200,12.74271500,2.09466200,0.22701100,40.10186200,1.57905200,0.82530500,0.00205200,3140.42318700,340.34647600,1243.14685100,13.20557600,1.00000000,1.00000000,0.64912700,0.68677600,3.03859400,0.95718000,0.92815200,0.73764700,0.16731800,0.11811400,0.13018300,3.03859400,900.00000000,0.09753200,0.05427100,0.04326100,0.69273400,0.25007600,0.24673700,0.23482900,0.17962100,0.18925200,0.19562200,1.92479800,3.65917200,6.61412800,10.61063600,8.48893000,10.69212300,0.14079400,0.09753200,21.87715700,18.05532500,0.96535400,1.00000000
23/02/1986,68,8.12093000,5771.64399900,708.80565000,577.16440000,148.24956700,153.36603100,360.75940600,44.35427700,2.07637000,6.93267500,1.57144500,3.30758200,2.89648100,0.41385100,0.02969200,1.43000000,173.96852100,20.51368700,12.74271500,2.09466200,0.22701100,35.29577100,1.57905200,0.49969300,0.00359800,3140.42318700,340.34647600,1308.44116200,13.13581900,1.00000000,1.00000000,0.64912700,0.68677600,2.66176700,0.76856600,0.80448800,0.68283500,0.17001700,0.11095000,0.12491100,2.66176700,900.00000000,0.08592600,0.04879000,0.03713600,0.69823200,0.22838500,0.23251600,0.22852600,0.17977600,0.18869100,0.19498900,1.91668200,3.37731800,6.29839800,10.59600400,8.44614700,10.61696000,0.12306300,0.08592600,25.18580300,12.58517800,0.96535400,1.00000000
24/02/1986,69,8.14621600,5867.19443600,718.06419500,586.71944000,147.95306800,153.36603100,368.77483200,44.35427700,3.61598800,6.99790800,1.56830300,3.30758200,2.96171300,0.39183400,0.05170900,1.43000000,221.02565400,20.78529800,12.74271500,2.09466200,0.22701100,30.81318100,1.57905200,0.36597800,0.00616300,3140.42318700,340.34647600,1352.17163100,12.81982700,1.00000000,1.00000000,0.64912700,0.68677600,2.31045800,0.58691400,0.71078000,0.62025800,0.16842200,0.10423100,0.11985300,2.31045800,900.00000000,0.06523200,0.04368900,0.02154300,0.75174000,0.20749500,0.22174000,0.22133000,0.17968400,0.18816500,0.19438200,1.94060500,3.19586000,6.04165100,10.57521400,8.41227100,10.55870300,0.08677500,0.06523200,26.10821300,9.55504400,0.96535400,1.00000000
25/02/1986,70,8.17434000,5966.63858000,727.71270300,596.66386000,147.65716100,153.36603100,376.54358000,44.35427700,5.79165400,7.05087200,1.56516600,3.30758200,3.00821300,0.36718700,0.08282100,1.43000000,250.76518900,26.20353600,12.74271500,2.09466200,0.22701100,26.73278600,1.57905200,0.40433900,0.00970700,3140.42318700,340.34647600,1382.21447800,14.25901300,1.00000000,1.00000000,0.64912700,0.68677600,1.99098300,0.41999300,0.63258600,0.56156400,0.16391800,0.09792100,0.11500000,1.99098300,900.00000000,0.05296400,0.03919000,0.01377500,0.79360600,0.18829900,0.21274700,0.21458000,0.17942500,0.18767000,0.19380000,1.98233800,3.06344600,5.83173700,10.54986600,8.38364600,10.50998700,0.06673900,0.05296400,24.59425700,9.94441400,0.96535400,1.00000000
26/02/1986,71,8.19984400,6074.58944700,738.21247600,607.45894000,147.36184700,153.36603100,385.10029000,44.35427700,8.03003000,7.10484900,1.56203600,3.30758200,3.05093800,0.34643000,0.11482900,1.43000000,273.66436000,32.02210800,12.74271500,2.09466200,0.22701100,23.40532300,1.57905200,0.56312100,0.01321900,3140.42318700,340.34647600,1411.33276400,12.93021500,1.00000000,1.00000000,0.64912700,0.68677600,1.73141700,0.29643300,0.56652600,0.50855300,0.15757000,0.09199100,0.11034500,1.73141800,900.00000000,0.05397700,0.03526400,0.01871300,0.74256500,0.17409000,0.20515100,0.20848400,0.17906000,0.18720600,0.19324100,2.01687100,2.94059900,5.62336900,10.51240300,8.35221200,10.45289300,0.07269000,0.05397700,19.17008600,10.79508700,0.96535400,1.00000000
27/02/1986,72,8.22718500,6156.42282200,746.10108900,615.64228000,147.06712300,153.36603100,390.66476400,44.35427700,10.64889400,7.14886500,1.55891200,3.30758200,3.07831900,0.32561600,0.15227900,1.43000000,271.62257400,38.91224200,12.74271500,2.09466200,0.22701100,20.30887200,1.57905200,0.33111400,0.01729700,3140.42318700,340.34647600,1443.40441900,13.86227800,1.00000000,1.00000000,0.64912700,0.68677600,1.49002600,0.17719400,0.50937900,0.46104200,0.15011800,0.08641300,0.10587900,1.49002600,900.00000000,0.04401600,0.03135300,0.01266400,0.77657700,0.16037700,0.19857900,0.20302000,0.17863200,0.18676900,0.19270600,2.05759100,2.84967700,5.45302200,10.47628200,8.32539800,10.40455700,0.05668000,0.04401600,24.71457000,8.18333800,0.96535400,1.00000000
28/02/1986,73,8.25276600,6180.74136600,759.24772700,618.07414000,157.78190700,153.36603100,390.66476400,44.35427700,13.08074800,7.15643400,1.62564600,3.30758200,3.06923500,0.30749200,0.18705500,1.43000000,271.62257400,48.15780900,12.74271500,2.09466200,0.22701100,36.76437000,1.57905200,0.53558400,0.02116400,3140.42318700,340.34647600,1464.26074200,12.96915300,1.00000000,1.00000000,0.64912700,0.68677600,2.81249300,0.93964200,0.89699500,0.64172100,0.15135400,0.08118400,0.10159600,2.81249300,900.00000000,0.07742100,0.04177000,0.03565100,0.59859500,0.24805900,0.24315400,0.22379800,0.17870300,0.18635900,0.19219100,1.51622600,2.80348000,5.49804300,10.45430300,8.29272900,10.34034600,0.12933800,0.07742100,25.09556700,13.44077200,0.96535400,1.00000000
01/03/1986,74,8.27992900,6206.56475900,771.49260000,620.65648000,167.44444100,153.36603100,390.66476400,44.35427700,15.66308700,7.15830500,1.69305000,3.30758200,3.05217500,0.28949500,0.22398200,1.43000000,271.62257400,57.66489600,12.74271500,2.09466200,0.22701100,32.42187900,1.57905200,0.58431100,0.02523600,3140.42318700,340.34647600,1464.26074200,13.77169400,1.00000000,1.00000000,0.64912700,0.68677600,2.47083800,0.76102100,0.77690400,0.60859700,0.15055100,0.07627700,0.09748700,2.47083800,900.00000000,0.07252600,0.03785000,0.03467500,0.46297600,0.22751700,0.22934400,0.21998900,0.17865700,0.18597500,0.19169800,1.49479400,2.58362000,5.26474400,10.42130900,8.26056300,10.27522200,0.15665100,0.07252600,21.49616300,12.56043700,0.96535400,1.00000000
02/03/1986,75,8.30808200,6233.32984600,782.20783200,623.33298000,175.48316300,153.36603100,390.66476400,44.35427700,18.33959600,7.15934200,1.75356000,3.30758200,3.03230700,0.27212600,0.26225600,1.43000000,271.62257400,67.51867400,12.74271500,2.09466200,0.22701100,28.20834500,1.57905200,0.45636600,0.02942200,3140.42318700,340.34647600,1464.26074200,14.27390200,1.00000000,1.00000000,0.64912700,0.68677600,2.13923300,0.58114300,0.68439400,0.56105300,0.14743100,0.07166700,0.09354600,2.13923300,900.00000000,0.06493300,0.03398000,0.03095400,0.37449200,0.20683100,0.21870500,0.21452100,0.17847700,0.18561400,0.19122500,1.49816400,2.41726900,5.03638500,10.38076600,8.22987500,10.21170200,0.17339100,0.06493300,24.21326100,11.05012000,0.96535400,1.00000000
03/03/1986,76,8.33573700,6259.62086900,793.65643700,625.96209000,184.30266600,153.36603100,390.66476400,44.35427700,20.96869800,7.16057300,1.80424100,3.30758200,3.01178700,0.25628300,0.29985200,1.43000000,271.62257400,77.19792300,12.74271500,2.09466200,0.22701100,24.56095700,1.57905200,0.55882000,0.03349800,3140.42318700,340.34647600,1464.26074200,14.02108300,1.00000000,1.00000000,0.64912700,0.68677600,1.85266700,0.43168100,0.60856500,0.51276900,0.14255400,0.06733200,0.08976500,1.85266700,900.00000000,0.05541900,0.03046500,0.02495400,0.26592800,0.18964300,0.20998500,0.20896800,0.17819700,0.18527400,0.19077200,1.52129400,2.29273100,4.83842700,10.33819800,8.20218700,10.15379600,0.20839900,0.05541900,21.11516600,11.79957100,0.96535400,1.00000000
04/03/1986,77,8.36348700,6286.00151300,802.55722700,628.60015000,190.56539100,153.36603100,390.66476400,44.35427700,23.60676300,7.16208300,1.84743100,3.30758200,2.99035500,0.24149900,0.33757700,1.43000000,271.62257400,86.91016500,12.74271500,2.09466200,0.22701100,21.14842200,1.57905200,0.42526100,0.03755400,3140.42318700,340.34647600,1464.26074200,14.06887700,1.00000000,1.00000000,0.64912700,0.68677600,1.58465000,0.28742200,0.54405900,0.46727700,0.13650000,0.06325200,0.08614000,1.58465000,900.00000000,0.04830800,0.02715800,0.02115100,0.21305200,0.17305400,0.20256700,0.20373700,0.17784900,0.18495500,0.19033700,1.55370300,2.19391500,4.66509500,10.29422900,8.17651700,10.09928300,0.22674400,0.04830800,21.79694800,9.26939500,0.96535400,1.00000000
05/03/1986,78,8.39054400,6311.72470600,809.81929900,631.17247000,195.25514500,153.36603100,390.66476400,44.35427700,26.17908200,7.16396600,1.88285500,3.30758200,2.96885500,0.22809900,0.37436100,1.43000000,271.62257400,96.38036300,12.74271500,2.09466200,0.22701100,18.14451800,1.57905200,0.30813400,0.04147700,3140.42318700,340.34647600,1464.26074200,13.71825700,1.00000000,1.00000000,0.64912700,0.68677600,1.34909600,0.16329600,0.48851300,0.42548500,0.12972900,0.05941000,0.08266200,1.34909600,900.00000000,0.04100200,0.02406700,0.01693600,0.17285100,0.15877900,0.19617900,0.19893100,0.17745900,0.18465400,0.18991900,1.59074100,2.11794600,4.51663700,10.25155100,8.15338400,10.04972000,0.23721200,0.04100200,24.80480600,7.64320400,0.96535400,1.00000000
06/03/1986,79,8.41846900,6338.27202400,819.58736800,633.82720000,202.36848100,153.36603100,390.66476400,44.35427700,28.83381400,7.16631500,1.92310200,3.30758200,2.94612300,0.21521700,0.41232400,1.43000000,271.62257400,106.15396800,12.74271500,2.09466200,0.22701100,23.04762100,1.57905200,0.47060100,0.04549200,3140.42318700,340.34647600,1464.26074200,14.15776500,1.00000000,1.00000000,0.64912700,0.68677600,1.74588600,0.62864600,0.47026000,0.38924300,0.12262000,0.05579100,0.07932700,1.74588600,900.00000000,0.04636200,0.02555400,0.02080800,0.16522100,0.21229400,0.19408000,0.19476300,0.17705100,0.18437000,0.18951900,1.53491200,2.07671200,4.38213500,10.20705700,8.13040700,9.99901600,0.28060700,0.04636200,21.58639900,10.15857800,0.96535400,1.00000000
07/03/1986,80,8.44161000,6360.27219400,831.16955300,636.02722000,211.75065000,153.36603100,390.66476400,44.35427700,31.03383100,7.16845400,1.95109300,3.30758200,2.92672000,0.20529800,0.44378400,1.43000000,271.62257400,114.25350400,12.74271500,2.09466200,0.22701100,20.31618700,1.57905200,0.82338900,0.04879300,3140.42318700,340.34647600,1464.26074200,11.73275700,1.00000000,1.00000000,0.64912700,0.68677600,1.53170800,0.49377500,0.43754000,0.35648900,0.11539600,0.05238000,0.07612700,1.53170800,900.00000000,0.03397500,0.02316300,0.01081200,0.09773500,0.19678400,0.19031700,0.19099600,0.17663500,0.18410300,0.18913500,1.52474000,2.04276100,4.28263500,10.17233600,8.11334800,9.96284700,0.34762600,0.03397500,14.55803600,11.98692200,0.96535400,1.00000000
08/03/1986,81,8.46733900,6384.73172100,838.75387200,638.47317000,216.88901600,153.36603100,390.66476400,44.35427700,33.47978400,7.17076400,1.98038600,3.30758200,2.90443500,0.19491700,0.47876100,1.43000000,271.62257400,123.25847300,12.74271500,2.09466200,0.22701100,19.53886600,1.57905200,0.36254600,0.05243700,3140.42318700,340.34647600,1464.26074200,13.04434000,1.00000000,1.00000000,0.64912700,0.68677600,1.47366200,0.50604800,0.41024800,0.32692600,0.10821600,0.04916500,0.07305900,1.47366200,900.00000000,0.03550600,0.02185800,0.01364700,0.09419200,0.19819600,0.18717900,0.18759600,0.17622200,0.18385100,0.18876700,1.50716600,2.00808500,4.18446700,10.13486300,8.09522600,9.92246500,0.37695100,0.03550600,22.08770800,8.00782000,0.96535400,1.00000000
09/03/1986,82,8.49602400,6412.00219600,856.16697100,641.20022000,231.57506800,153.36603100,390.66476400,44.35427700,36.20683100,7.17468700,2.04317800,3.30758200,2.88018000,0.18409700,0.51775800,1.43000000,271.62257400,133.29831400,12.74271500,2.09466200,0.22701100,39.36943200,1.57905200,0.75584900,0.05646700,3140.42318700,340.34647600,1464.26074200,14.54342700,1.00000000,1.00000000,0.64912700,0.68677600,3.06403700,0.94346300,0.98432000,0.88346000,0.13647600,0.04620200,0.07011700,3.06403700,900.00000000,0.07067500,0.03390900,0.03676600,0.13938600,0.24849800,0.25319700,0.25159800,0.17784700,0.18361900,0.18841400,0.94187700,1.83216900,4.37429300,10.15785900,8.07462100,9.87310200,0.50704700,0.07067500,23.61168800,17.84687700,0.96535400,1.00000000
10/03/1986,83,8.52183100,6436.53646700,872.61395000,643.65365000,245.56861900,153.36603100,390.66476400,44.35427700,38.66025800,7.17803700,2.09225200,3.30758200,2.85747200,0.17507100,0.55284200,1.43000000,271.62257400,142.33080000,12.74271500,2.09466200,0.22701100,34.73307200,1.57905200,0.75260800,0.06006400,3140.42318700,340.34647600,1464.26074200,13.08420100,1.00000000,1.00000000,0.64912700,0.68677600,2.69686900,0.78630700,0.86329700,0.78613300,0.15038900,0.04344800,0.06729400,2.69686800,900.00000000,0.05651100,0.03053900,0.02597200,0.09413000,0.23042500,0.23927900,0.24040500,0.17864700,0.18340300,0.18807500,0.97508400,1.71594200,4.07813800,10.14766500,8.05758700,9.83226800,0.60035000,0.05651100,22.46870300,16.91012900,0.96535400,1.00000000
11/03/1986,84,8.54892300,6462.29161400,887.94155700,646.22916000,258.32071200,153.36603100,390.66476400,44.35427700,41.23577300,7.18105800,2.13644700,3.30758200,2.83251900,0.16621600,0.58967200,1.43000000,271.62257400,151.81276200,12.74271500,2.09466200,0.22701100,30.45303900,1.57905200,0.70909700,0.06381000,3140.42318700,340.34647600,1464.26074200,13.73529800,1.00000000,1.00000000,0.64912700,0.68677600,2.35803000,0.63141400,0.76604500,0.69968500,0.15542500,0.04087300,0.06458800,2.35803100,900.00000000,0.05140000,0.02761900,0.02378200,0.07429800,0.21261300,0.22809500,0.23046400,0.17893700,0.18320200,0.18775100,1.00758300,1.61807800,3.83618800,10.11673100,8.04117800,9.79184700,0.69181300,0.05140000,22.30828400,15.81874400,0.96535400,1.00000000
12/03/1986,85,8.57702200,6489.00560900,899.20788600,648.90056000,266.91564100,153.36603100,390.66476400,44.35427700,43.90717200,7.18399500,2.17551800,3.30758200,2.80580900,0.15766200,0.62787300,1.43000000,271.62257400,161.64773000,12.74271500,2.09466200,0.22701100,26.38275000,1.57905200,0.49441300,0.06766400,3140.42318700,340.34647600,1464.26074200,14.24665400,1.00000000,1.00000000,0.64912700,0.68677600,2.03580900,0.47127900,0.68236200,0.62657200,0.15514700,0.03845500,0.06199300,2.03580900,900.00000000,0.04628000,0.02489500,0.02138600,0.06206700,0.19419700,0.21847200,0.22205600,0.17892100,0.18301200,0.18743900,1.04963100,1.53984500,3.63634900,10.07430600,8.02548200,9.75230900,0.74565200,0.04628000,23.83226600,11.78297100,0.96535400,1.00000000
13/03/1986,86,8.60389300,6514.55044500,906.71965100,651.45504000,271.87292300,153.36603100,390.66476400,44.35427700,46.46165600,7.18681800,2.20672900,3.30758200,2.77970000,0.15006400,0.66440200,1.43000000,271.62257400,171.05226300,12.74271500,2.09466200,0.22701100,22.57735100,1.57905200,0.32279100,0.07132000,3140.42318700,340.34647600,1464.26074200,13.62313800,1.00000000,1.00000000,0.64912700,0.68677600,1.73462500,0.31354300,0.61036100,0.56343000,0.15160900,0.03617700,0.05950400,1.73462500,900.00000000,0.03838600,0.02228700,0.01609900,0.04994800,0.17605700,0.21019200,0.21479500,0.17871800,0.18283400,0.18714100,1.09866100,1.48433200,3.47960600,10.03022800,8.01173700,9.71758500,0.76852600,0.03838600,24.92512100,8.04559600,0.96535400,1.00000000
14/03/1986,87,8.63087300,6540.20057300,912.25867700,654.02006000,274.84693600,153.36603100,390.66476400,44.35427700,49.02666900,7.18964600,2.23326900,3.30758200,2.75295700,0.14295600,0.70108100,1.43000000,271.62257400,180.49556100,12.74271500,2.09466200,0.22701100,19.49086200,1.57905200,0.23838400,0.07496200,3140.42318700,340.34647600,1464.26074200,13.67929100,1.00000000,1.00000000,0.64912700,0.68677600,1.49081000,0.19690100,0.54840300,0.50828300,0.14608000,0.03402500,0.05711800,1.49080900,900.00000000,0.03378100,0.01999000,0.01379100,0.04344900,0.16264400,0.20306600,0.20845300,0.17840000,0.18266500,0.18685400,1.14574600,1.44240700,3.34849300,9.98435100,7.99892500,9.68478500,0.77748500,0.03378100,25.51666700,6.08277200,0.96535400,1.00000000
15/03/1986,88,8.65824700,6566.22436900,915.48398400,656.62244000,284.17092400,144.66497100,390.66476400,44.35427700,51.62904800,7.19423700,2.27750500,3.15558100,2.72705400,0.13623600,0.73829500,1.43000000,271.62257400,190.07642800,12.74271500,1.97582400,0.34585000,37.87652800,1.59709600,0.48893800,0.07862800,2962.25457900,518.51508400,1464.26074200,13.87857000,1.00000000,1.00000000,0.62764700,0.68677600,2.96461200,0.93411800,0.94182700,0.83665300,0.16514000,0.03204500,0.05482900,2.96461200,900.00000000,0.05329400,0.02732100,0.02597300,0.06205900,0.24742400,0.24831000,0.24621500,0.17949600,0.18251000,0.18657900,0.82436700,1.39428300,3.37862300,9.97048100,7.98589300,9.64968300,0.85876200,0.05329400,25.51666700,12.47606200,0.96734700,1.00000000
