ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_MSN_M1S3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
11/11/1985,84,8.49138400,16525.41810900,1910.81091900,1652.54181000,329.89788400,177.99257900,856.83838800,93.42528700,452.65678000,17.77477800,3.34363400,4.47334400,5.18064200,0.22638400,6.47299200,1.43000000,3656.08903400,123.80901400,17.26866600,2.63322400,1.05742900,135.44929900,1.69880900,1.00000000,0.27391500,3761.74855800,1510.61244800,2000.00000000,18.74183700,1.00000000,1.00000000,0.73195800,0.84202600,12.16949400,1.40673100,1.56722800,1.43871100,1.03071600,1.09684100,0.98716500,1.57137000,1.17325500,1.02827100,0.37196700,11.67225500,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26210300,0.29032900,0.30040900,0.31268100,0.31798500,0.31918700,0.31302500,0.32705700,0.32124200,0.30237800,13.03638000,16.08198200,13.48218800,9.91577200,7.89524300,6.68124800,7.44180200,2.75099800,1.05916800,0.40248900,1.03992500,0.00000000,33.44588600,34.87068100
12/11/1985,85,8.51747800,16811.62480600,1941.35933100,1681.16248000,334.87127700,174.94693000,856.83838800,93.42528700,481.27745000,17.77477800,3.33694700,4.41031800,4.78424500,0.21350600,6.88226800,1.43000000,3656.08903400,131.63723500,17.26866600,2.58816700,1.10248600,132.95860700,1.70403200,1.00000000,0.28627700,3697.38088000,1574.98012600,2000.00000000,19.93195300,1.00000000,1.00000000,0.72585100,0.84202600,12.16015700,1.49357900,1.46811800,1.21056400,0.80431700,0.84765800,0.76044200,1.23303400,0.90200400,0.79685500,0.29592800,9.81249900,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28287200,0.30128900,0.30194200,0.30770000,0.31188700,0.31346200,0.30955800,0.32356900,0.31849000,0.30144100,12.36641800,16.80730200,14.08178700,9.98908600,7.91372200,6.68743500,7.47453300,2.75643400,1.06868200,0.40910500,1.43368100,0.00000000,34.25385800,42.44915500
12/11/1985,85,8.51747800,16811.62480600,1941.35933100,1681.16248000,334.87127700,174.94693000,856.83838800,93.42528700,481.27745000,17.77477800,3.33694700,4.41031800,4.78424500,0.21350600,6.88226800,1.43000000,3656.08903400,131.63723500,17.26866600,2.58816700,1.10248600,132.95860700,1.70403200,1.00000000,0.28627700,3697.38088000,1574.98012600,2000.00000000,19.93195300,1.00000000,1.00000000,0.72585100,0.84202600,12.16015700,1.49357900,1.46811800,1.21056400,0.80431700,0.84765800,0.76044200,1.23303400,0.90200400,0.79685500,0.29592800,9.81249900,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28287200,0.30128900,0.30194200,0.30770000,0.31188700,0.31346200,0.30955800,0.32356900,0.31849000,0.30144100,12.36641800,16.80730200,14.08178700,9.98908600,7.91372200,6.68743500,7.47453300,2.75643400,1.06868200,0.40910500,1.43368100,0.00000000,34.25385800,42.44915500
13/11/1985,86,8.54294400,17090.93424600,1969.42534500,1709.09342000,337.97860000,171.97467600,856.83838800,93.42528700,509.20839400,17.77477800,3.33027300,4.33928200,4.40560600,0.20219100,7.28168000,1.43000000,3656.08903400,139.27680300,17.26866600,2.54419500,1.14645800,128.15822600,1.70556200,1.00000000,0.29794100,3634.56439000,1637.79661600,2000.00000000,19.45161600,1.00000000,1.00000000,0.71975700,0.84202600,11.78760700,1.55153800,1.52850500,1.25946800,0.80747900,0.81891100,0.73029000,1.20025300,0.86266400,0.76768000,0.29199900,9.81878500,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28313700,0.30175400,0.30240400,0.30539900,0.30646700,0.30819200,0.30603800,0.32027600,0.31584200,0.30044900,12.02095300,17.03979100,14.64963600,10.18845500,7.94340300,6.69790800,7.50125900,2.76221300,1.07805000,0.41562300,1.83344300,0.00000000,31.70801000,38.06596500
13/11/1985,86,8.54294400,17090.93424600,1969.42534500,1709.09342000,337.97860000,171.97467600,856.83838800,93.42528700,509.20839400,17.77477800,3.33027300,4.33928200,4.40560600,0.20219100,7.28168000,1.43000000,3656.08903400,139.27680300,17.26866600,2.54419500,1.14645800,128.15822600,1.70556200,1.00000000,0.29794100,3634.56439000,1637.79661600,2000.00000000,19.45161600,1.00000000,1.00000000,0.71975700,0.84202600,11.78760700,1.55153800,1.52850500,1.25946800,0.80747900,0.81891100,0.73029000,1.20025300,0.86266400,0.76768000,0.29199900,9.81878500,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28313700,0.30175400,0.30240400,0.30539900,0.30646700,0.30819200,0.30603800,0.32027600,0.31584200,0.30044900,12.02095300,17.03979100,14.64963600,10.18845500,7.94340300,6.69790800,7.50125900,2.76221300,1.07805000,0.41562300,1.83344300,0.00000000,31.70801000,38.06596500
14/11/1985,87,8.57044200,17392.54665200,1998.35910300,1739.25467000,340.04419100,168.68160300,856.83838800,93.42528700,539.36963400,17.77477800,3.32361200,4.22061800,4.03649900,0.19116000,7.71298600,1.43000000,3656.08903400,147.52639500,17.26866600,2.49547700,1.19517500,166.54103100,1.69130700,1.00000000,0.31011500,3564.96758600,1707.39342000,2000.00000000,21.00483500,1.00000000,1.00000000,0.71284700,0.84202600,14.89545100,0.99191700,0.97164800,0.85943600,0.60554700,0.64970200,0.58662400,0.95878400,0.79478100,0.94228100,0.46905700,7.82977700,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28822200,0.30621500,0.31327000,0.32196300,0.32866900,0.32908900,0.32280400,0.34035100,0.35155100,0.33342600,6.48993000,11.85876000,13.73867100,12.38854300,10.47438400,8.63062400,10.25462200,4.60162000,1.79982700,0.54042600,2.20144700,0.00000000,32.90278800,62.59462000
14/11/1985,87,8.57044200,17392.54665200,1998.35910300,1739.25467000,340.04419100,168.68160300,856.83838800,93.42528700,539.36963400,17.77477800,3.32361200,4.22061800,4.03649900,0.19116000,7.71298600,1.43000000,3656.08903400,147.52639500,17.26866600,2.49547700,1.19517500,166.54103100,1.69130700,1.00000000,0.31011500,3564.96758600,1707.39342000,2000.00000000,21.00483500,1.00000000,1.00000000,0.71284700,0.84202600,14.89545100,0.99191700,0.97164800,0.85943600,0.60554700,0.64970200,0.58662400,0.95878400,0.79478100,0.94228100,0.46905700,7.82977700,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28822200,0.30621500,0.31327000,0.32196300,0.32866900,0.32908900,0.32280400,0.34035100,0.35155100,0.33342600,6.48993000,11.85876000,13.73867100,12.38854300,10.47438400,8.63062400,10.25462200,4.60162000,1.79982700,0.54042600,2.20144700,0.00000000,32.90278800,62.59462000
15/11/1985,88,8.59624900,17661.31757200,2020.99205800,1766.13176000,339.36410200,165.11755400,855.40987400,93.42528700,567.67524100,17.77477800,3.31696500,4.05450900,3.72648200,0.19116000,8.11775600,1.43000000,3656.08903400,155.26844000,17.26866600,2.44275100,1.24790200,156.98687000,1.65981300,1.00000000,0.32142300,3489.64391400,1782.71709200,2000.00000000,19.71253700,1.00000000,1.00000000,0.70517600,0.84202600,13.96116200,0.94856900,0.99896300,0.88843500,0.64588700,0.71111500,0.63737200,1.00293500,0.85922000,0.99172300,0.54847400,8.23269400,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27304300,0.29745500,0.30451900,0.31697000,0.32575300,0.32582300,0.31752300,0.33784800,0.34676900,0.33539000,7.04127700,11.90578700,13.67343900,12.41025700,10.57307700,8.68145800,10.20399000,4.64971400,1.81506700,0.56202100,2.53319500,0.00000000,26.87709200,45.57869500
15/11/1985,88,8.59624900,17661.31757200,2020.99205800,1766.13176000,339.36410200,165.11755400,855.40987400,93.42528700,567.67524100,17.77477800,3.31696500,4.05450900,3.72648200,0.19116000,8.11775600,1.43000000,3656.08903400,155.26844000,17.26866600,2.44275100,1.24790200,156.98687000,1.65981300,1.00000000,0.32142300,3489.64391400,1782.71709200,2000.00000000,19.71253700,1.00000000,1.00000000,0.70517600,0.84202600,13.96116200,0.94856900,0.99896300,0.88843500,0.64588700,0.71111500,0.63737200,1.00293500,0.85922000,0.99172300,0.54847400,8.23269400,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27304300,0.29745500,0.30451900,0.31697000,0.32575300,0.32582300,0.31752300,0.33784800,0.34676900,0.33539000,7.04127700,11.90578700,13.67343900,12.41025700,10.57307700,8.68145800,10.20399000,4.64971400,1.81506700,0.56202100,2.53319500,0.00000000,26.87709200,45.57869500
16/11/1985,89,8.62340800,17973.49387500,2048.21685900,1797.34939000,339.12211500,161.36671200,856.83838800,93.42528700,597.46435700,17.77477800,3.31033100,3.85017300,3.43237300,0.19116000,8.54374000,1.43000000,3656.08903400,163.41624900,17.26866600,2.38726100,1.30339200,154.10439300,1.61279900,1.00000000,0.33241400,3410.37249400,1861.98851300,2000.00000000,20.74568000,1.00000000,1.00000000,0.69688100,0.84202600,13.83779800,1.09961500,1.05123700,0.88364800,0.61973100,0.67156200,0.60315000,0.97570700,0.81679900,0.93696600,0.53436700,8.19278100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28585100,0.30163400,0.30360900,0.31309700,0.32004700,0.32087400,0.31541400,0.33476000,0.34281700,0.33373800,7.19014200,12.15453000,13.92476900,12.45966000,10.55961200,8.67699500,10.25812300,4.65324700,1.81922600,0.57092100,2.80849500,0.00000000,31.65437200,53.46496500
16/11/1985,89,8.62340800,17973.49387500,2048.21685900,1797.34939000,339.12211500,161.36671200,856.83838800,93.42528700,597.46435700,17.77477800,3.31033100,3.85017300,3.43237300,0.19116000,8.54374000,1.43000000,3656.08903400,163.41624900,17.26866600,2.38726100,1.30339200,154.10439300,1.61279900,1.00000000,0.33241400,3410.37249400,1861.98851300,2000.00000000,20.74568000,1.00000000,1.00000000,0.69688100,0.84202600,13.83779800,1.09961500,1.05123700,0.88364800,0.61973100,0.67156200,0.60315000,0.97570700,0.81679900,0.93696600,0.53436700,8.19278100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28585100,0.30163400,0.30360900,0.31309700,0.32004700,0.32087400,0.31541400,0.33476000,0.34281700,0.33373800,7.19014200,12.15453000,13.92476900,12.45966000,10.55961200,8.67699500,10.25812300,4.65324700,1.81922600,0.57092100,2.80849500,0.00000000,31.65437200,53.46496500
17/11/1985,90,8.64887400,18252.80331500,2075.29595000,1825.28033000,341.78713600,157.84983900,856.83838800,93.42528700,625.39530100,17.77477800,3.30371000,3.63293300,3.18521500,0.19116000,8.94315300,1.43000000,3656.08903400,171.05581800,17.26866600,2.33523200,1.35542100,143.63428900,1.55570500,1.00000000,0.34263000,3336.04583100,1936.31517600,2000.00000000,19.45161600,1.00000000,1.00000000,0.68889200,0.84202600,12.80788300,1.12936200,1.21749200,1.06823800,0.75258400,0.81006700,0.72800900,1.20286600,0.98749400,1.12857400,0.65976700,9.68445400,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26544900,0.29133700,0.29706300,0.30792500,0.31387700,0.31538100,0.31227400,0.33112400,0.33842800,0.33123600,7.72772300,12.18460600,14.00091100,12.49262900,10.55962600,8.67890300,10.30059600,4.65713100,1.82422000,0.57906000,3.12699100,0.00000000,31.27420800,41.36076500
17/11/1985,90,8.64887400,18252.80331500,2075.29595000,1825.28033000,341.78713600,157.84983900,856.83838800,93.42528700,625.39530100,17.77477800,3.30371000,3.63293300,3.18521500,0.19116000,8.94315300,1.43000000,3656.08903400,171.05581800,17.26866600,2.33523200,1.35542100,143.63428900,1.55570500,1.00000000,0.34263000,3336.04583100,1936.31517600,2000.00000000,19.45161600,1.00000000,1.00000000,0.68889200,0.84202600,12.80788300,1.12936200,1.21749200,1.06823800,0.75258400,0.81006700,0.72800900,1.20286600,0.98749400,1.12857400,0.65976700,9.68445400,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26544900,0.29133700,0.29706300,0.30792500,0.31387700,0.31538100,0.31227400,0.33112400,0.33842800,0.33123600,7.72772300,12.18460600,14.00091100,12.49262900,10.55962600,8.67890300,10.30059600,4.65713100,1.82422000,0.57906000,3.12699100,0.00000000,31.27420800,41.36076500
18/11/1985,91,8.67486300,18537.85883600,2103.10992400,1853.78588000,344.68478200,154.26061400,856.83838800,93.42528700,653.90085300,17.77477800,3.29710300,3.39042800,2.95750500,0.19116000,9.35078200,1.43000000,3656.08903400,178.85255200,17.26866600,2.28213300,1.40852000,143.68171300,1.48564000,1.00000000,0.35273800,3260.19008500,2012.17092100,2000.00000000,19.85178300,1.00000000,1.00000000,0.68052200,0.84202600,13.02989300,1.34947100,1.34149600,1.09565700,0.70271800,0.72995100,0.65408000,1.09799900,0.88631500,1.01127900,0.60305500,9.47202300,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28413500,0.30357800,0.30317600,0.30587100,0.30881200,0.31062000,0.30927500,0.32784700,0.33459300,0.32883300,7.39297400,12.40740900,14.56013000,12.65662700,10.57772000,8.68651000,10.33427600,4.66141000,1.82996500,0.58659500,3.39624200,0.00000000,32.08677300,44.13917300
18/11/1985,91,8.67486300,18537.85883600,2103.10992400,1853.78588000,344.68478200,154.26061400,856.83838800,93.42528700,653.90085300,17.77477800,3.29710300,3.39042800,2.95750500,0.19116000,9.35078200,1.43000000,3656.08903400,178.85255200,17.26866600,2.28213300,1.40852000,143.68171300,1.48564000,1.00000000,0.35273800,3260.19008500,2012.17092100,2000.00000000,19.85178300,1.00000000,1.00000000,0.68052200,0.84202600,13.02989300,1.34947100,1.34149600,1.09565700,0.70271800,0.72995100,0.65408000,1.09799900,0.88631500,1.01127900,0.60305500,9.47202300,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28413500,0.30357800,0.30317600,0.30587100,0.30881200,0.31062000,0.30927500,0.32784700,0.33459300,0.32883300,7.39297400,12.40740900,14.56013000,12.65662700,10.57772000,8.68651000,10.33427600,4.66141000,1.82996500,0.58659500,3.39624200,0.00000000,32.08677300,44.13917300
19/11/1985,92,8.69990900,18812.57085000,2128.04302800,1881.25708000,345.60567100,150.80162800,856.83838800,93.42528700,681.37205400,17.77477800,3.29050900,3.13391100,2.75983900,0.19116000,9.74362000,1.43000000,3656.08903400,186.36637300,17.26866600,2.23096100,1.45969200,173.55905500,1.40473600,1.00000000,0.36219000,3187.08683700,2085.27416900,2000.00000000,19.13144300,1.00000000,1.00000000,0.67224200,0.84202600,15.44808600,1.13210400,1.12176300,0.99352600,0.70002600,0.75106900,0.67815000,1.10837400,0.91878300,1.10837400,0.87503200,9.38720100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28595600,0.30507900,0.31237600,0.32133300,0.32799300,0.32847900,0.32230500,0.33993700,0.35230500,0.36562500,3.98351600,7.96110200,11.50432100,12.59598000,12.10945700,10.61002300,13.72113100,7.24815800,3.16307000,1.03024600,3.63721500,0.00000000,29.08145900,47.85802500
19/11/1985,92,8.69990900,18812.57085000,2128.04302800,1881.25708000,345.60567100,150.80162800,856.83838800,93.42528700,681.37205400,17.77477800,3.29050900,3.13391100,2.75983900,0.19116000,9.74362000,1.43000000,3656.08903400,186.36637300,17.26866600,2.23096100,1.45969200,173.55905500,1.40473600,1.00000000,0.36219000,3187.08683700,2085.27416900,2000.00000000,19.13144300,1.00000000,1.00000000,0.67224200,0.84202600,15.44808600,1.13210400,1.12176300,0.99352600,0.70002600,0.75106900,0.67815000,1.10837400,0.91878300,1.10837400,0.87503200,9.38720100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28595600,0.30507900,0.31237600,0.32133300,0.32799300,0.32847900,0.32230500,0.33993700,0.35230500,0.36562500,3.98351600,7.96110200,11.50432100,12.59598000,12.10945700,10.61002300,13.72113100,7.24815800,3.16307000,1.03024600,3.63721500,0.00000000,29.08145900,47.85802500
20/11/1985,93,8.72531200,19091.19558900,2154.14837300,1909.11956000,347.37779900,147.27237100,856.83838800,93.42528700,709.23452800,17.77477800,3.28392800,2.84851900,2.57853600,0.19116000,10.14205400,1.43000000,3656.08903400,193.98721500,17.26866600,2.17874900,1.51190400,162.06267200,1.30741000,1.00000000,0.37149800,3112.49846200,2159.86254400,2000.00000000,19.40393200,1.00000000,1.00000000,0.66357300,0.84202600,14.33090400,1.02771700,1.12985300,1.01308300,0.73614700,0.80327000,0.72386300,1.14499400,0.97935900,1.15027100,0.96302800,9.67158700,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26775000,0.29547700,0.30332200,0.31599100,0.32383200,0.32455600,0.31687500,0.33720100,0.34718300,0.36437000,4.49392500,8.03459800,11.47450700,12.61043600,12.18471600,10.66227700,13.66135700,7.30022700,3.17245500,1.04395300,3.84709900,0.00000000,30.32581400,44.93537000
20/11/1985,93,8.72531200,19091.19558900,2154.14837300,1909.11956000,347.37779900,147.27237100,856.83838800,93.42528700,709.23452800,17.77477800,3.28392800,2.84851900,2.57853600,0.19116000,10.14205400,1.43000000,3656.08903400,193.98721500,17.26866600,2.17874900,1.51190400,162.06267200,1.30741000,1.00000000,0.37149800,3112.49846200,2159.86254400,2000.00000000,19.40393200,1.00000000,1.00000000,0.66357300,0.84202600,14.33090400,1.02771700,1.12985300,1.01308300,0.73614700,0.80327000,0.72386300,1.14499400,0.97935900,1.15027100,0.96302800,9.67158700,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26775000,0.29547700,0.30332200,0.31599100,0.32383200,0.32455600,0.31687500,0.33720100,0.34718300,0.36437000,4.49392500,8.03459800,11.47450700,12.61043600,12.18471600,10.66227700,13.66135700,7.30022700,3.17245500,1.04395300,3.84709900,0.00000000,30.32581400,44.93537000
21/11/1985,94,8.75369300,19303.71565500,2167.53022000,1930.37157000,346.68304400,140.09696700,846.96049900,93.42528700,740.36442400,17.77477800,3.27736000,2.46026500,2.39562400,0.19116000,10.58721100,1.43000000,3656.08903400,202.50174900,17.26866600,2.07259600,1.61805700,159.55535500,1.18704500,1.00000000,0.38353500,2960.85130900,2311.50969700,2000.00000000,21.67942300,1.00000000,1.00000000,0.64523400,0.84202600,14.29390500,0.62637700,0.58894200,0.49252600,0.34073800,0.36700400,0.33051700,0.53700000,0.44958000,0.53628000,0.43759900,4.70656100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29150900,0.30544200,0.30643700,0.31396400,0.32043600,0.32144500,0.31616300,0.33539200,0.34607500,0.36087400,4.68755300,8.24034600,11.70177400,12.66118000,12.17435800,10.65170500,13.72344500,7.30080700,3.18332800,1.03748700,4.01476600,0.00000000,21.25200700,64.54269900
21/11/1985,94,8.75369300,19303.71565500,2167.53022000,1930.37157000,346.68304400,140.09696700,846.96049900,93.42528700,740.36442400,17.77477800,3.27736000,2.46026500,2.39562400,0.19116000,10.58721100,1.43000000,3656.08903400,202.50174900,17.26866600,2.07259600,1.61805700,159.55535500,1.18704500,1.00000000,0.38353500,2960.85130900,2311.50969700,2000.00000000,21.67942300,1.00000000,1.00000000,0.64523400,0.84202600,14.29390500,0.62637700,0.58894200,0.49252600,0.34073800,0.36700400,0.33051700,0.53700000,0.44958000,0.53628000,0.43759900,4.70656100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29150900,0.30544200,0.30643700,0.31396400,0.32043600,0.32144500,0.31616300,0.33539200,0.34607500,0.36087400,4.68755300,8.24034600,11.70177400,12.66118000,12.17435800,10.65170500,13.72344500,7.30080700,3.18332800,1.03748700,4.01476600,0.00000000,21.25200700,64.54269900
22/11/1985,95,8.78188700,19483.44165100,2175.10755800,1948.34417000,345.98967800,130.39507100,834.00974700,93.42528700,771.28777500,17.77477800,3.27080500,2.05864100,2.23251500,0.19116000,10.99877300,1.42602700,3656.08903400,210.95979000,17.26866600,1.92906600,1.76158700,154.04364000,1.06717000,1.00000000,0.39586800,2755.80854100,2516.55246500,2000.00000000,21.53558300,1.00000000,1.00000000,0.61883900,0.84202600,13.76380100,0.51914900,0.49532900,0.42789900,0.29631600,0.31683800,0.28522100,0.47336800,0.38944300,0.46964400,0.37610200,4.04930800,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28457300,0.30023400,0.30411100,0.31195700,0.31763300,0.31888800,0.31546400,0.33385800,0.34494900,0.35801900,5.17518900,8.30389400,11.77446600,12.70006200,12.17285000,10.64868700,13.77481300,7.30239800,3.19252500,1.03485400,4.19368500,0.00000000,17.97260000,61.08976800
22/11/1985,95,8.78188700,19483.44165100,2175.10755800,1948.34417000,345.98967800,130.39507100,834.00974700,93.42528700,771.28777500,17.77477800,3.27080500,2.05864100,2.23251500,0.19116000,10.99877300,1.42602700,3656.08903400,210.95979000,17.26866600,1.92906600,1.76158700,154.04364000,1.06717000,1.00000000,0.39586800,2755.80854100,2516.55246500,2000.00000000,21.53558300,1.00000000,1.00000000,0.61883900,0.84202600,13.76380100,0.51914900,0.49532900,0.42789900,0.29631600,0.31683800,0.28522100,0.47336800,0.38944300,0.46964400,0.37610200,4.04930800,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28457300,0.30023400,0.30411100,0.31195700,0.31763300,0.31888800,0.31546400,0.33385800,0.34494900,0.35801900,5.17518900,8.30389400,11.77446600,12.70006200,12.17285000,10.64868700,13.77481300,7.30239800,3.19252500,1.03485400,4.19368500,0.00000000,17.97260000,61.08976800
23/11/1985,96,8.80896300,19688.20254400,2186.38122200,1968.82025000,345.29769800,121.88462500,824.78805200,93.42528700,800.98555900,17.77477800,3.26426300,1.74864200,2.09134500,0.19116000,11.32784600,1.41423800,3656.08903400,219.08261900,17.26866600,1.80316200,1.88749000,148.27186600,0.96976400,1.00000000,0.40683500,2575.94621800,2696.41478900,2000.00000000,20.68207500,1.00000000,1.00000000,0.59407300,0.84202600,13.18649700,0.63068500,0.65566100,0.58263800,0.40394100,0.43024700,0.38727700,0.65398600,0.53020000,0.64447000,0.50889100,5.42799600,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27091500,0.29411900,0.30047800,0.30908300,0.31423300,0.31582100,0.31401800,0.33190100,0.34308700,0.35472300,5.66664600,8.37243500,11.83608900,12.73235100,12.17684300,10.65077300,13.81850600,7.30445800,3.20069100,1.03507200,4.22102700,0.00000000,20.47608900,49.74357100
23/11/1985,96,8.80896300,19688.20254400,2186.38122200,1968.82025000,345.29769800,121.88462500,824.78805200,93.42528700,800.98555900,17.77477800,3.26426300,1.74864200,2.09134500,0.19116000,11.32784600,1.41423800,3656.08903400,219.08261900,17.26866600,1.80316200,1.88749000,148.27186600,0.96976400,1.00000000,0.40683500,2575.94621800,2696.41478900,2000.00000000,20.68207500,1.00000000,1.00000000,0.59407300,0.84202600,13.18649700,0.63068500,0.65566100,0.58263800,0.40394100,0.43024700,0.38727700,0.65398600,0.53020000,0.64447000,0.50889100,5.42799600,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27091500,0.29411900,0.30047800,0.30908300,0.31423300,0.31582100,0.31401800,0.33190100,0.34308700,0.35472300,5.66664600,8.37243500,11.83608900,12.73235100,12.17684300,10.65077300,13.81850600,7.30445800,3.20069100,1.03507200,4.22102700,0.00000000,20.47608900,49.74357100
24/11/1985,97,8.83665000,19897.02448800,2198.64227100,1989.70245000,344.60710300,113.95407500,815.30246400,93.42528700,831.35334200,17.77477800,3.25773500,1.49179300,1.96090400,0.19116000,11.61131500,1.39667600,3656.08903400,227.38870300,17.26866600,1.68583800,2.00481500,150.93549700,0.88489700,1.00000000,0.41782800,2408.33960300,2864.02140400,2000.00000000,21.14867400,1.00000000,1.00000000,0.56954800,0.84202600,13.61689100,0.67783100,0.66101500,0.54214300,0.35089200,0.36294200,0.32588500,0.55795700,0.44666800,0.54615800,0.42681000,4.89830100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29016500,0.30768000,0.30686000,0.30894800,0.31166000,0.31332200,0.31276800,0.33024900,0.34144100,0.35202200,5.62469500,8.60243900,12.13054300,12.85822100,12.19504100,10.65788900,13.85554800,7.30681000,3.20813800,1.03811100,4.20332200,0.00000000,20.88219400,58.05085700
24/11/1985,97,8.83665000,19897.02448800,2198.64227100,1989.70245000,344.60710300,113.95407500,815.30246400,93.42528700,831.35334200,17.77477800,3.25773500,1.49179300,1.96090400,0.19116000,11.61131500,1.39667600,3656.08903400,227.38870300,17.26866600,1.68583800,2.00481500,150.93549700,0.88489700,1.00000000,0.41782800,2408.33960300,2864.02140400,2000.00000000,21.14867400,1.00000000,1.00000000,0.56954800,0.84202600,13.61689100,0.67783100,0.66101500,0.54214300,0.35089200,0.36294200,0.32588500,0.55795700,0.44666800,0.54615800,0.42681000,4.89830100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29016500,0.30768000,0.30686000,0.30894800,0.31166000,0.31332200,0.31276800,0.33024900,0.34144100,0.35202200,5.62469500,8.60243900,12.13054300,12.85822100,12.19504100,10.65788900,13.85554800,7.30681000,3.20813800,1.03811100,4.20332200,0.00000000,20.88219400,58.05085700
25/11/1985,98,8.86233200,20026.87248300,2204.25152700,2002.68725000,343.91788900,107.26774600,800.11855200,93.42528700,859.52205400,17.77477800,3.25121900,1.29781000,1.85173500,0.19116000,11.83357100,1.37676200,3656.08903400,235.09330500,17.26866600,1.58692000,2.10373300,164.88014200,0.81781700,1.00000000,0.42918400,2267.02872300,3005.33228400,2000.00000000,19.61720200,1.00000000,1.00000000,0.54772300,0.84202600,14.77867100,0.48861900,0.46912200,0.41384700,0.29159100,0.31285300,0.28247900,0.45128200,0.36382700,0.37707700,0.29004300,3.74074100,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29398700,0.30983800,0.31624100,0.32405600,0.33091400,0.33111700,0.32278300,0.33867800,0.34081500,0.35016700,4.51842500,7.52815100,11.25635200,13.04697200,13.07676200,11.60329100,14.88122100,7.76645800,3.22511000,1.04266300,4.19968600,0.00000000,12.98480000,51.29948600
