SimulationName	Clock.Today	Oats.Ear.NConc.	Oats.Ear.Wt	Oats.Grain.Live.NConc	Oats.Grain.Live.Wt	Oats.Leaf.Dead.Nconc	Oats.Leaf.Dead.Wt	Oats.Leaf.LAI	Oats.Leaf.Live.NConc	Oats.Leaf.Live.Wt	Oats.Panicle.Live.NConc	Oats.Panicle.Wt	Oats.Stem.Live.NConc	Oats.Stem.Live.Wt	Oats.AboveGround.Nconc	Oats.AboveGround.Live.Wt	Oats.Leaf.N	Oats.Stem.N	Oats.Phenology.Stage	Oats.Structure.LeafTipsAppeared	Oats.Leaf.ExpandedCohortNo	Oats.Leaf.GreenCohortNo	Oats.Leaf.SenescingCohortNo	Oats.Leaf.DeadCohortNo	Oats.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
RS_Oats_1718Nit50IrrFull	2017-08-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.1316295	10.234576	9.172592	8.489385	8.84447	9.250686	9.580669	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2876625	0.30813125	0.35976875	0.38190625	0.3573125	0.2684375	0.1465125	543.5503125	50	Full
RS_Oats_1718Nit50IrrNil	2017-08-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.933015	10.260755	9.241755	8.442024	8.815232	9.215804	9.567065	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.276134375	0.30245625	0.32316875	0.35950625	0.34319375	0.2929625	0.12460625	519.8198438	50	Nil
RS_Oats_1718Nit0IrrFull	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.211989419	10.83720885	9.782546354	9.256670833	8.659159635	8.927508333	9.295141146	9.637038021	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.254703125	0.31475	0.2968375	0.359525	0.32065	0.31800625	0.1839125	529.0973438	0	Full
RS_Oats_1718Nit0IrrNil	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	3.05	1.95	3.05	0	0	0.171022625	11.03576667	9.787325781	9.191428646	8.59785625	8.848898438	9.25743125	9.617160156	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27914375	0.30330625	0.31535	0.37015	0.36154375	0.31201875	0.19245	552.82125	0	Nil
RS_Oats_1718Nit300IrrFull	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	3.2	1.9	3.2	0	0	0.221240702	10.97894792	9.778321354	9.207353385	8.631990625	8.832845573	9.248351823	9.594970833	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.279965625	0.330425	0.3123875	0.3839125	0.38945625	0.2759125	0.1607125	548.2729688	300	Full
RS_Oats_1718Nit300IrrNil	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.220060738	10.88130977	9.765729688	9.188683333	8.664998698	8.861534896	9.229078646	9.574834896	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.271171875	0.322375	0.3330125	0.35955	0.3652	0.32948125	0.22209375	571.8332813	300	Nil
RS_Oats_1718Nit50IrrFull	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.228775376	10.93528789	9.771283594	9.187761198	8.653553125	8.863229948	9.250151563	9.573661198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.283253125	0.3063	0.3592	0.38151875	0.35745625	0.26928125	0.14745625	542.9067188	50	Full
RS_Oats_1718Nit50IrrNil	2017-08-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.190491966	10.91995859	9.818055729	9.191227083	8.622588542	8.834860156	9.215511458	9.562909635	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27205625	0.30024375	0.322275	0.3589375	0.34325	0.2939125	0.125175	518.91	50	Nil
RS_Oats_1718Nit0IrrFull	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.11198125	9.736789583	9.465691406	8.9188125	9.015918229	9.307583073	9.63155599	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25051875	0.31315	0.29591875	0.359	0.3208375	0.3188625	0.18460625	528.3178125	0	Full
RS_Oats_1718Nit0IrrNil	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.24388281	9.689561979	9.409914583	8.857752865	8.937286198	9.266311719	9.612282552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.275484375	0.30163125	0.31403125	0.36960625	0.3615125	0.3128125	0.19314375	551.8992188	0	Nil
RS_Oats_1718Nit300IrrFull	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.17757005	9.726867448	9.451586979	8.900386979	8.925990885	9.261851563	9.590376042	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.275759375	0.32854375	0.31156875	0.38373125	0.38935625	0.27696875	0.16144375	547.5660938	300	Full
RS_Oats_1718Nit300IrrNil	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.991816406	9.686680208	9.433002604	8.937471094	8.957893229	9.244174479	9.572479427	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2675375	0.32076875	0.33204375	0.3592375	0.36519375	0.3300625	0.22290625	571.0790625	300	Nil
RS_Oats_1718Nit50IrrFull	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.2015112	9.69995	9.43185	8.914553906	8.954816146	9.265051042	9.570007031	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.279046875	0.3043625	0.35848125	0.3812125	0.35769375	0.27005625	0.1482875	542.2307813	50	Full
RS_Oats_1718Nit50IrrNil	2017-08-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.12487917	9.709202344	9.42280625	8.895609115	8.927283073	9.228092448	9.55814375	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.268128125	0.2981125	0.32118125	0.3583125	0.34320625	0.294775	0.12565625	517.8754688	50	Nil
RS_Oats_1718Nit0IrrFull	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.27395208	10.0612599	9.73370599	9.109107031	9.136459635	9.345010677	9.639842188	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.248071875	0.3114875	0.2948625	0.35829375	0.3211125	0.319775	0.18525625	527.7239063	0	Full
RS_Oats_1718Nit0IrrNil	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.21333138	10.03584401	9.675083333	9.047116146	9.060436719	9.30516849	9.616288802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.273528125	0.3	0.3127375	0.36890625	0.3615	0.31360625	0.19383125	551.2035938	0	Nil
RS_Oats_1718Nit300IrrFull	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.29321146	10.06782995	9.720174219	9.094838802	9.047736719	9.301975781	9.600401563	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.273521875	0.32675625	0.31085	0.3833875	0.38899375	0.2778375	0.16214375	547.0054688	300	Full
RS_Oats_1718Nit300IrrNil	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.19032578	10.04682344	9.695498177	9.128710417	9.08324401	9.284000781	9.583020313	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26563125	0.3189125	0.33128125	0.358775	0.36496875	0.33051875	0.2237875	570.4809375	300	Nil
RS_Oats_1718Nit50IrrFull	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.27856172	10.04412786	9.687278125	9.103527344	9.075336979	9.303841406	9.578969531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.276475	0.302475	0.3578125	0.3807	0.35775625	0.2707875	0.149175	541.711875	50	Full
RS_Oats_1718Nit50IrrNil	2017-08-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.24307578	10.06715234	9.689605208	9.088182292	9.04857474	9.265089844	9.568080208	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2662875	0.29630625	0.31994375	0.35760625	0.34323125	0.29554375	0.126275	517.1690625	50	Nil
RS_Oats_1718Nit0IrrFull	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.0143776	10.01780755	9.814082552	9.28408151	9.258495313	9.403114063	9.66378125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2469875	0.3102125	0.29384375	0.35749375	0.3212125	0.32049375	0.185925	527.270625	0	Full
RS_Oats_1718Nit0IrrNil	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.893337109	9.966296875	9.753838281	9.22018776	9.187478646	9.360873177	9.638364583	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27286875	0.2987375	0.31145625	0.36833125	0.36155	0.31416875	0.194375	550.7053125	0	Nil
RS_Oats_1718Nit300IrrFull	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.94718776	9.985682292	9.801461719	9.272296875	9.171179167	9.360126042	9.626219792	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.272621875	0.32515	0.30975	0.38308125	0.388875	0.27875	0.16275	546.6276563	300	Full
RS_Oats_1718Nit300IrrNil	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.958364453	10.01530208	9.800449219	9.306220573	9.205475781	9.340467969	9.608176823	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26530625	0.31775	0.33076875	0.35823125	0.3649125	0.33103125	0.2245375	570.3028125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.926723438	9.95077474	9.772157813	9.277986979	9.196558333	9.363455729	9.605005729	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2754625	0.300975	0.3568625	0.38015	0.3578	0.27150625	0.14998125	541.355625	50	Full
RS_Oats_1718Nit50IrrNil	2017-08-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.95786276	10.00527448	9.779007292	9.267464323	9.171683594	9.322335677	9.592785938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26610625	0.29516875	0.31885	0.3569375	0.3432625	0.29635	0.1266875	516.8175	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.716133724	9.577886719	9.661573958	9.400976042	9.370534115	9.4682875	9.699359115	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26160625	0.308675	0.293475	0.35665625	0.32140625	0.3213	0.186475	529.3359375	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.416167057	9.424041667	9.570511198	9.329347396	9.301706771	9.427714063	9.671423177	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28855	0.29855	0.3102625	0.36780625	0.361475	0.3149625	0.195125	552.954375	0	Nil
RS_Oats_1718Nit300IrrFull	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.508956771	9.46410651	9.620985156	9.375164323	9.285363542	9.430711979	9.662679167	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.285828125	0.32463125	0.30863125	0.38295	0.38865	0.279525	0.1633125	548.4895313	300	Full
RS_Oats_1718Nit300IrrNil	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.536774219	9.538983333	9.671532292	9.415542188	9.321532292	9.40885599	9.644919271	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.282265625	0.31713125	0.32974375	0.35759375	0.36473125	0.3315	0.2253875	572.5964063	300	Nil
RS_Oats_1718Nit50IrrFull	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.559686979	9.417895573	9.593146615	9.380222396	9.310261458	9.432314063	9.641936198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29083125	0.30018125	0.35575625	0.37956875	0.35786875	0.2721125	0.150625	543.43125	50	Full
RS_Oats_1718Nit50IrrNil	2017-09-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.528821875	9.466817188	9.619373698	9.379931771	9.289403385	9.392434635	9.62900625	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.285090625	0.2942875	0.3174	0.35608125	0.34308125	0.29705	0.1273	519.1804688	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.76223099	8.624055469	8.987366146	9.393542969	9.455176042	9.536484375	9.741146615	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.272640625	0.3112125	0.2928	0.35576875	0.32155625	0.3220625	0.1871625	531.3829688	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.501356641	8.423069792	8.898889323	9.305516146	9.382259375	9.497563542	9.714064583	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.297728125	0.30394375	0.31036875	0.36715625	0.36136875	0.31568125	0.1957125	555.3370313	0	Nil
RS_Oats_1718Nit300IrrFull	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.640594401	8.543749479	8.988286458	9.342170573	9.365401823	9.501485938	9.706311458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.296771875	0.3279375	0.3088	0.3826375	0.38843125	0.280425	0.163975	550.9870313	300	Full
RS_Oats_1718Nit300IrrNil	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.570578906	8.540863021	9.009238021	9.388166927	9.401675781	9.479274479	9.690763802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.292390625	0.32269375	0.33063125	0.35705625	0.3645625	0.3318875	0.22610625	575.3357813	300	Nil
RS_Oats_1718Nit50IrrFull	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.68815013	8.488670573	8.955517969	9.352636979	9.388586458	9.50435651	9.686520573	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.300478125	0.30376875	0.35554375	0.37888125	0.35788125	0.27271875	0.151475	545.5870313	50	Full
RS_Oats_1718Nit50IrrNil	2017-09-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.577371745	8.461889844	8.937911458	9.349140625	9.373810417	9.460853385	9.675604948	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.294359375	0.30069375	0.317775	0.35535625	0.343	0.2976375	0.12781875	521.7342188	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.605677995	8.545072917	8.798228906	9.273917708	9.477222917	9.593118229	9.786729688	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.289675	0.31563125	0.29340625	0.35484375	0.32159375	0.32281875	0.18783125	534.9440625	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.276153646	8.379754427	8.715773698	9.185398698	9.398563281	9.554529948	9.758110417	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31085625	0.31025625	0.311575	0.3663875	0.36124375	0.3162375	0.196325	558.6975	0	Nil
RS_Oats_1718Nit300IrrFull	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.439135677	8.48866276	8.804111458	9.212123958	9.379888802	9.55773151	9.752933073	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3118375	0.33325	0.31043125	0.382325	0.3881375	0.2811	0.1644875	554.7075	300	Full
RS_Oats_1718Nit300IrrNil	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.347613672	8.478042708	8.815207552	9.25803125	9.416013021	9.533532813	9.73728099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.305609375	0.32848125	0.33303125	0.35656875	0.3642875	0.3323375	0.22671875	578.9967188	300	Nil
RS_Oats_1718Nit50IrrFull	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.523133203	8.434171354	8.76041875	9.228195833	9.402608854	9.561138281	9.731688281	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.315484375	0.30953125	0.356425	0.37844375	0.35798125	0.2732875	0.15221875	549.2592188	50	Full
RS_Oats_1718Nit50IrrNil	2017-09-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.363879427	8.41013125	8.751972396	9.214469792	9.392434635	9.520024219	9.723624219	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.307975	0.3076	0.3196375	0.35463125	0.34298125	0.29824375	0.12829375	525.4725	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.244920818	8.321482031	8.531759896	8.658428125	9.174603385	9.458896615	9.62573099	9.824461198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.284990625	0.31718125	0.294325	0.35396875	0.321575	0.3234625	0.18848125	534.8695313	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.188942632	8.156584245	8.441040885	8.585961979	9.088149479	9.377898438	9.589059635	9.794554688	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.305759375	0.3115375	0.3128625	0.36584375	0.36110625	0.316975	0.19703125	558.7401563	0	Nil
RS_Oats_1718Nit300IrrFull	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.263359238	8.170367057	8.462282031	8.657344792	9.112115104	9.35802474	9.587610677	9.789833594	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.307221875	0.33505625	0.311825	0.38196875	0.38785	0.28185	0.165075	554.9123438	300	Full
RS_Oats_1718Nit300IrrNil	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.268179793	8.117605729	8.475342708	8.665795313	9.157473958	9.395449479	9.564898958	9.772922917	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29979375	0.32984375	0.33471875	0.35625	0.36406875	0.33278125	0.22745625	579.028125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.260997795	8.314895443	8.442354688	8.613829427	9.130528385	9.383196875	9.589829427	9.769261198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31100625	0.310975	0.35704375	0.378	0.35784375	0.27381875	0.15311875	549.2446875	50	Full
RS_Oats_1718Nit50IrrNil	2017-09-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.212966142	8.204813281	8.437428646	8.602532813	9.1098125	9.372785938	9.553990365	9.762084375	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.30224375	0.3089	0.32099375	0.35410625	0.34278125	0.298825	0.12884375	525.3365625	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-05	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0584825	34.105	*	*	*	*	*	*	*	*	*	8.999829948	8.871945573	8.879550521	9.132426823	9.430353906	9.63923151	9.847800781	10.97903539	11.85627283	16.24772945	11.22162938	13.25561977	8.384880378	1.321606526	1.140096755	1.878491669	0.613960454	0.577564972	1.199129067	9.65742886	10.71617607	14.36923778	10.60766892	12.6780548	7.185751311	71.94516719	65.21431774	6.730849443	0.2800375	0.3177375	0.29474375	0.353125	0.32149375	0.324125	0.189125	534.45	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-05	0	0	0	0	0	0	0.408282428	0.0522475	22.64572446	0	0	0.04007	4.393514066	0.050277664	27.03923852	1.189230828	0.176048109	*	*	*	*	*	*	*	9.031625781	8.794899219	8.817242969	9.055155208	9.348459375	9.602482292	9.819439063	5.389822295	10.08081498	24.49804995	23.70639936	20.13284553	8.350360219	0.149748051	0.877168053	0.600000329	0.079624691	2.053927382	0.779932767	5.240074244	9.203646923	23.89804962	23.62677467	18.07891815	7.570427452	92.15829233	87.61789106	4.540401272	0.3010375	0.3110875	0.313175	0.3652	0.36094375	0.3176	0.19774375	558.2175	0	Nil
RS_Oats_1718Nit300IrrFull	2017-09-05	0	0	0	0	0	0	0.549629594	0.0628975	29.58537485	0	0	0.05195	6.051251007	0.0610328	35.63662586	1.860878278	0.31436249	*	*	*	*	*	*	*	8.992407813	8.810898438	8.856036719	9.07509349	9.328233333	9.60105599	9.81537526	94.16941776	38.77811766	32.92462777	24.13894035	15.10145611	9.235462416	2.400582965	1.174294142	1.063707294	0.588833136	0.610848762	0.672399935	91.76883479	37.60382351	31.86092047	23.55010721	14.49060735	8.563062481	214.348022	207.8373558	6.510666234	0.302696875	0.3352	0.31245625	0.38155625	0.38735	0.28246875	0.1656625	554.5326563	300	Full
RS_Oats_1718Nit300IrrNil	2017-09-05	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0582325	38.875	*	*	*	*	*	*	*	*	*	8.971793359	8.83290026	8.868195313	9.121581771	9.366051823	9.579109896	9.7995875	8.445048527	22.55682877	71.40678383	56.90464551	41.52234967	16.55063725	0.76365167	0.462973312	2.148461897	2.516119014	2.070254624	2.035140472	7.681396857	22.09385546	69.25832193	54.3885265	39.45209504	14.51549677	217.3862936	207.3896926	9.996600989	0.29471875	0.32934375	0.3350875	0.35583125	0.3638375	0.33290625	0.228125	578.345625	300	Nil
RS_Oats_1718Nit50IrrFull	2017-09-05	*	*	*	*	*	*	*	*	*	*	*	*	*	0.06158	34.545	*	*	*	*	*	*	*	*	*	9.031827995	8.802324219	8.821207031	9.092484635	9.352928385	9.60179349	9.792499479	34.94897233	21.43464518	23.03125023	15.55478915	8.946847589	11.85866728	2.021301846	1.519448963	0.77281544	0.565031059	0.23532639	0.362381139	32.92767048	19.91519622	22.25843479	14.9897581	8.711521199	11.49628614	115.7751718	110.2988669	5.476304837	0.30645625	0.31065625	0.3571625	0.377575	0.35774375	0.27424375	0.15368125	548.68875	50	Full
RS_Oats_1718Nit50IrrNil	2017-09-05	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0537175	30.03	*	*	*	*	*	*	*	*	*	8.990820313	8.812280469	8.821630208	9.074721094	9.342729688	9.570224219	9.78928125	7.021427555	13.14474297	41.29946534	34.60702034	22.27164662	11.99654419	1.206073305	1.043186518	2.34047525	1.986031526	0.914637294	1.246501606	5.81535425	12.10155645	38.95899009	32.62098881	21.35700932	10.75004258	130.340847	121.6039415	8.736905499	0.296925	0.30845	0.32178125	0.3535875	0.342675	0.29928125	0.12938125	524.818125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-09-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.303643229	9.144929688	9.077935417	9.156352344	9.41980599	9.641511198	9.861711979	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27525	0.3172	0.294825	0.35225	0.3214625	0.3247125	0.1896375	533.73375	0	Full
RS_Oats_1718Nit0IrrNil	2017-09-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.557928516	9.068054948	9.009210156	9.084145052	9.342651823	9.605899219	9.834684896	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29824375	0.31040625	0.31314375	0.3645375	0.36075	0.31811875	0.19821875	557.728125	0	Nil
