SowDate,trial_code,exp_no,site,year,date,Stage,Rep,Landscape_pos,Type,cultivar,TOS,density_trt,Irrigation_trt,Fertiliser_Trt,density,AboveGround.NConc,AboveGround.wt,grain.total.wt,grain.wt,grain.protein,grain.oil,grain.number,stem.live,leaf.live,SoilWater.SW(1),SoilWater.SW(2),SoilWater.SW(3),SoilWater.SW(4),SoilWater.SW(5),SoilWater.SW(6),Nutrient.MineralN(1),Nutrient.MineralN(2),Nutrient.MineralN(3),Nutrient.MineralN(4),Nutrient.MineralN(5),Nutrient.MineralN,
(d/mm/yyyy),(),(),(),(),(d/mm/yyyy),(),(),(),(),(),(),(plants/m2),(),(kg/ha),(plants/m2),(%),(g/m2),(g/m2),(mg),(%),(%),(seeds/m2),(g/m2),(g/m2),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),
1/04/2014,CSTA14TRAN2,1,Trangie,2014,26/09/2014,9,2,,H,44Y87,1,45,nil,nil,56,,604.4,125.7,,,36.4,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,2,,OP,43C80,3,45,nil,nil,23,,527,85.7,,,,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,2,,H,44Y87,3,15,nil,nil,13,,604.5,121.7,,,37.7,,,,,,,,,,,,,,,,
16/05/2014,CSTA14TRAN2,1,Trangie,2014,5/11/2014,9,3,,OP,43C80,4,15,nil,nil,5,,165.2,23,,,38.1,,,,,,,,,,,,,,,,
16/05/2014,CSTA14TRAN2,1,Trangie,2014,5/11/2014,9,3,,H,44Y87,4,15,nil,nil,10,,250,35.5,,,,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,3,,H,Hyola575,3,15,nil,nil,18,,672.9,141.8,,,36.1,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,3,,H,44Y87,3,15,nil,nil,11,,417.5,81.4,,,37,,,,,,,,,,,,,,,,
16/04/2014,CSTA14TRAN2,1,Trangie,2014,9/10/2014,9,3,,OP,43C80,2,45,nil,nil,16,,883.9,239.4,,,36.8,,,,,,,,,,,,,,,,
16/04/2014,CSTA14TRAN2,1,Trangie,2014,9/10/2014,9,3,,H,Hyola575,2,15,nil,nil,18,,727.8,175.1,,,36.5,,,,,,,,,,,,,,,,
1/04/2014,CSTA14TRAN2,1,Trangie,2014,26/09/2014,9,3,,OP,43C80,1,45,nil,nil,72,,525.8,105.7,,,35.1,,,,,,,,,,,,,,,,
1/04/2014,CSTA14TRAN2,1,Trangie,2014,26/09/2014,9,3,,H,Hyola575,1,15,nil,nil,12,,671.3,171,,,34.9,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,4,,H,Hyola575,3,45,nil,nil,39,,709.4,138.5,,,38.9,,,,,,,,,,,,,,,,
1/05/2014,CSTA14TRAN2,1,Trangie,2014,21/10/2014,9,4,,OP,43C80,3,15,nil,nil,11,,309,34.1,,,37.2,,,,,,,,,,,,,,,,
1/04/2014,CSTA14TRAN2,1,Trangie,2014,26/09/2014,9,4,,OP,43C80,1,45,nil,nil,65,,653,158.3,,,36.2,,,,,,,,,,,,,,,,
1/04/2014,CSTA14TRAN2,1,Trangie,2014,26/09/2014,9,4,,H,Hyola575,1,45,nil,nil,49,,660.7,169.5,,,34.6,,,,,,,,,,,,,,,,
16/05/2014,CSTA14TRAN2,1,Trangie,2014,5/11/2014,9,4,,H,Hyola575,4,15,nil,nil,5,,123.3,14.6,,,36.3,,,,,,,,,,,,,,,,
16/05/2014,CSTA14TRAN2,1,Trangie,2014,5/11/2014,9,4,,H,44Y87,4,45,nil,nil,16,,350.1,25.6,,,35.4,,,,,,,,,,,,,,,,
16/04/2014,CSTA14TRAN2,1,Trangie,2014,9/10/2014,9,4,,H,44Y87,2,15,nil,nil,11,,664.6,149.2,,,36.3,,,,,,,,,,,,,,,,
16/04/2014,CSTA14TRAN2,1,Trangie,2014,9/10/2014,9,4,,OP,43C80,2,15,nil,nil,22,,904.6,222.3,,,35,,,,,,,,,,,,,,,,
30/04/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,1,40,nil,nil,,,,133.3962264,,,,,,,,,,,,,,,,,,,
30/04/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,1,60,nil,nil,,,,142.6415094,,,,,,,,,,,,,,,,,,,
30/04/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,1,40,nil,nil,,,,133.3962264,,,,,,,,,,,,,,,,,,,
30/04/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,1,60,nil,nil,,,,143.1132075,,,,,,,,,,,,,,,,,,,
6/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,2,40,nil,nil,,,,140.5660377,,,,,,,,,,,,,,,,,,,
6/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,2,60,nil,nil,,,,122.1698113,,,,,,,,,,,,,,,,,,,
6/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,2,40,nil,nil,,,,141.1320755,,,,,,,,,,,,,,,,,,,
6/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,2,60,nil,nil,,,,123.9622642,,,,,,,,,,,,,,,,,,,
16/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,3,40,nil,nil,,,,85.37735849,,,,,,,,,,,,,,,,,,,
16/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,3,60,nil,nil,,,,93.11320755,,,,,,,,,,,,,,,,,,,
16/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,3,40,nil,nil,,,,65.75471698,,,,,,,,,,,,,,,,,,,
16/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,3,60,nil,nil,,,,85.75471698,,,,,,,,,,,,,,,,,,,
28/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,4,40,nil,nil,,,,61.13207547,,,,,,,,,,,,,,,,,,,
28/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,Hyola575,4,60,nil,nil,,,,64.52830189,,,,,,,,,,,,,,,,,,,
28/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,4,40,nil,nil,,,,48.20754717,,,,,,,,,,,,,,,,,,,
28/05/2014,2014WANILLA,1,Wanilla,2014,Maturity date,9,Means,,H,45Y88,4,60,nil,nil,,,,53.77358491,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,15,nil,nil,17.03703704,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,15,nil,nil,7.407407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,15,nil,nil,9.62962963,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,15,nil,nil,7.407407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,45,nil,nil,17.77777778,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,45,nil,nil,21.48148148,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,45,nil,nil,34.07407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,1,45,nil,nil,19.25925926,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,15,nil,nil,14.81481481,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,15,nil,nil,20.74074074,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,15,nil,nil,44.44444444,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,15,nil,nil,17.77777778,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,45,nil,nil,54.07407407,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,45,nil,nil,34.07407407,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,45,nil,nil,35.55555556,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,44Y87,2,45,nil,nil,41.48148148,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,15,nil,nil,7.407407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,15,nil,nil,7.407407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,15,nil,nil,11.11111111,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,15,nil,nil,14.07407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,45,nil,nil,25.92592593,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,45,nil,nil,20,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,45,nil,nil,31.85185185,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,1,45,nil,nil,32.59259259,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,15,nil,nil,14.81481481,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,15,nil,nil,17.03703704,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,15,nil,nil,18.51851852,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,15,nil,nil,9.62962963,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,45,nil,nil,45.18518519,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,45,nil,nil,43.7037037,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,45,nil,nil,37.03703704,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,45Y88,2,45,nil,nil,41.48148148,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,1,45,nil,nil,20.74074074,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,1,45,nil,nil,22.22222222,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,1,45,nil,nil,16.2962963,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,1,45,nil,nil,20.74074074,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,2,45,nil,nil,54.07407407,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,2,45,nil,nil,23.7037037,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,2,45,nil,nil,38.51851852,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,OP_TT,Gem,2,45,nil,nil,56.2962963,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,1,45,nil,nil,25.18518519,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,1,45,nil,nil,22.22222222,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,1,45,nil,nil,30.37037037,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,1,45,nil,nil,23.7037037,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,2,45,nil,nil,32.59259259,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,2,45,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_TT,Hyola559,2,45,nil,nil,44.44444444,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,15,nil,nil,10.37037037,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,15,nil,nil,12.59259259,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,15,nil,nil,7.407407407,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,15,nil,nil,8.148148148,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,45,nil,nil,26.66666667,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,45,nil,nil,17.77777778,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,45,nil,nil,20.74074074,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,1,45,nil,nil,17.77777778,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,15,nil,nil,13.33333333,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,15,nil,nil,17.77777778,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,15,nil,nil,13.33333333,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,15,nil,nil,13.33333333,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,45,nil,nil,35.55555556,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,45,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,45,nil,nil,39.25925926,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H,Hyola575,2,45,nil,nil,41.48148148,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,1,45,nil,nil,27.40740741,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,1,45,nil,nil,15.55555556,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,1,45,nil,nil,27.40740741,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,1,45,nil,nil,20.74074074,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,2,45,nil,nil,27.40740741,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,2,45,nil,nil,37.03703704,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,2,45,nil,nil,54.07407407,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,Establishment,3,,,H_Winter,Hyola971,2,45,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,8/08/2014,6,,,H,44Y87,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,8/08/2014,6,,,H,44Y87,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,8/08/2014,6,,,H,44Y87,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,8/08/2014,6,,,H,44Y87,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,6/08/2014,6,,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,6/08/2014,6,,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,6/08/2014,6,,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,6/08/2014,6,,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,7/08/2014,6,,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,44Y87,4,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,2/08/2014,6,,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,2/08/2014,6,,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,2/08/2014,6,,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,2/08/2014,6,,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,1/08/2014,6,,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,1/08/2014,6,,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,1/08/2014,6,,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,2014YEELANNA,1,Yeelanna,2014,1/08/2014,6,,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,15/08/2014,6,,,H,45Y88,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,15/08/2014,6,,,H,45Y88,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,15/08/2014,6,,,H,45Y88,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,15/08/2014,6,,,H,45Y88,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,9/08/2014,6,,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,9/08/2014,6,,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,9/08/2014,6,,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
5/05/2014,2014YEELANNA,1,Yeelanna,2014,9/08/2014,6,,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,15/09/2014,6,,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,45Y88,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,45Y88,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,45Y88,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
2/06/2014,2014YEELANNA,1,Yeelanna,2014,12/09/2014,6,,,H,45Y88,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
19/06/2014,2014YEELANNA,1,Yeelanna,2014,19/09/2014,6,,,H,45Y88,4,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
