SimulationName	Clock.Today	FodderBeet.Leaf.LAI	FodderBeet.Leaf.Live.Nconc	FodderBeet.Leaf.Live.Wt	FodderBeet.Petiole.Live.Wt	FodderBeet.Petiole.Live.Nconc	FodderBeet.TotalDead.Wt	FodderBeet.TotalDead.Nconc	FodderBeet.StorageRoot.Live.Wt	FodderBeet.StorageRoot.Live.Nconc	FodderBeet.AboveGround.Wt	FodderBeet.AboveGround.N	FodderBeet.Leaf.Live.N	FodderBeet.Petiole.Live.N	FodderBeet.StorageRoot.Live.N	FodderBeet.Phenology.Stage	FodderBeet.Structure.LeafTipsAppeared	FodderBeet.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
LincolnRS2016IrrFullNit300	2017-02-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.36202422	16.55965911	16.91674583	16.95433672	16.61082865	16.17975964	15.86602734	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.262015625	0.25320625	0.29014375	0.3006125	0.26653125	0.20546875	0.147425	440.3376563	300	Full
LincolnRS2016IrrNilNit300	2017-02-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.38759857	19.36839557	19.53210885	18.94505234	18.12387656	17.23920729	16.81276432	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07785625	0.12956875	0.11989375	0.180175	0.20709375	0.26996875	0.19986875	324.21375	300	Nil
LincolnRS2016IrrFullNit50	2017-02-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.71479766	17.03906094	17.45538932	17.38207083	17.01217292	16.52841224	16.15912161	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.270253125	0.2906875	0.28255	0.2910625	0.2525375	0.23981875	0.13310625	443.8635938	50	Full
LincolnRS2016IrrNilNit50	2017-02-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.44902331	19.43585729	19.5815974	19.00277682	18.17249531	17.35171979	16.8622138	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.085615625	0.11269375	0.138375	0.14435	0.2062625	0.23734375	0.11938125	283.4601563	50	Nil
LincolnRS2016IrrFullNit0	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.11253164	17.10910911	17.14578776	17.37626927	17.1024901	16.53979401	16.17780208	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.241284375	0.27860625	0.2720875	0.222425	0.20700625	0.260925	0.17546875	419.3573438	0	Full
LincolnRS2016IrrNilNit0	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.96818698	19.72221094	19.17357422	18.85234661	18.24545833	17.39724141	16.84084141	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.090909375	0.127575	0.1307625	0.14069375	0.20815625	0.27734375	0.185175	315.4120313	0	Nil
LincolnRS2016IrrFullNit300	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.27754857	16.28465365	16.4563013	16.81890026	16.61029453	16.21874505	15.91037891	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2482	0.24384375	0.2843125	0.29931875	0.26585	0.20505	0.14715625	434.3128125	300	Full
LincolnRS2016IrrNilNit300	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.60325273	19.15400938	18.9599862	18.76939479	18.13472214	17.27916849	16.84919714	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.077771875	0.1291	0.119375	0.178075	0.2019	0.268675	0.19910625	321.1701563	300	Nil
LincolnRS2016IrrFullNit50	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.91396328	16.85692708	16.95712266	17.22343203	17.00674948	16.57027708	16.20135104	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2565	0.282175	0.27791875	0.29013125	0.2519375	0.2395625	0.13285625	438.523125	50	Full
LincolnRS2016IrrNilNit50	2017-02-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.10814974	19.21233464	19.02006276	18.82225495	18.18671302	17.39568411	16.89640495	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.08555	0.1123625	0.13755	0.14175625	0.20380625	0.23638125	0.11913125	281.274375	50	Nil
LincolnRS2016IrrFullNit0	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.63303359	17.42356979	17.29844375	17.22974089	17.0413651	16.55233906	16.20800651	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2302625	0.27268125	0.26760625	0.2221375	0.20646875	0.26063125	0.17535	415.0996875	0	Full
LincolnRS2016IrrNilNit0	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.6152668	20.16787214	19.44376719	18.73068125	18.19490833	17.42087734	16.87343047	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.090703125	0.127475	0.13056875	0.139025	0.2064375	0.27668125	0.1849125	314.0142188	0	Nil
LincolnRS2016IrrFullNit300	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.50563607	16.39089818	16.48444271	16.69199089	16.5620099	16.24083724	15.94325052	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.23548125	0.23553125	0.2789875	0.2983	0.2654125	0.20474375	0.1469	428.955	300	Full
LincolnRS2016IrrNilNit300	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.27057109	19.49064714	19.15899531	18.65098151	18.08256484	17.29698099	16.87838802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07770625	0.12879375	0.1190875	0.176275	0.1977625	0.26735625	0.198425	318.646875	300	Nil
LincolnRS2016IrrFullNit50	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.31590534	17.07974401	17.03570651	17.08432813	16.95329505	16.58646667	16.2353099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.243846875	0.27411875	0.27398125	0.28948125	0.25139375	0.23928125	0.13266875	433.7367188	50	Full
LincolnRS2016IrrNilNit50	2017-02-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.66128464	19.53628333	19.24131406	18.704025	18.13993906	17.41763828	16.92945443	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.085415625	0.1121875	0.13716875	0.13970625	0.2015	0.23551875	0.1188	279.4485938	50	Nil
LincolnRS2016IrrFullNit0	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.56708438	18.10037943	17.79988698	17.21693359	16.98965156	16.54584766	16.2229388	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2214125	0.2672125	0.26359375	0.2218625	0.206225	0.26038125	0.1750875	411.43875	0	Full
LincolnRS2016IrrNilNit0	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.87194505	20.91978594	20.05659974	18.75666354	18.16410156	17.42360938	16.8921888	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.090171875	0.1275875	0.13079375	0.137975	0.20526875	0.27623125	0.18475	313.1695313	0	Nil
LincolnRS2016IrrFullNit300	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.58163685	17.24309844	16.98216354	16.66086458	16.51597031	16.2395638	15.96281771	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.337228125	0.29136875	0.3049375	0.2980125	0.264825	0.2044	0.14685	459.9970313	300	Full
LincolnRS2016IrrNilNit300	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.8534651	20.23687135	19.70252422	18.67932318	18.04870026	17.29782135	16.89499323	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.077203125	0.1287125	0.119075	0.17565625	0.195825	0.26659375	0.19798125	317.4267188	300	Nil
LincolnRS2016IrrFullNit50	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.12133763	17.76568385	17.46567813	17.06283047	16.90442214	16.58333672	16.25430833	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.234509375	0.2671875	0.27041875	0.28894375	0.250925	0.23906875	0.1325375	429.8226563	50	Full
LincolnRS2016IrrNilNit50	2017-03-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.25344453	20.34662109	19.80260052	18.74244401	18.10917786	17.42099922	16.94760443	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.084940625	0.11233125	0.13718125	0.138875	0.19970625	0.2349375	0.1187625	278.4295313	50	Nil
LincolnRS2016IrrFullNit0	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.66666667	*	18.20107982	17.92397839	17.74587005	17.3015112	16.99145469	16.53961589	16.22964896	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.210621875	0.26103125	0.2589125	0.22136875	0.20580625	0.2602	0.175025	407.1417188	0	Full
LincolnRS2016IrrNilNit0	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.33333333	*	20.86346693	20.58988229	19.91210599	18.86582995	18.18939948	17.42710234	16.90401875	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.089684375	0.12735	0.1304875	0.1364125	0.20345625	0.275275	0.18458125	311.6189063	0	Nil
LincolnRS2016IrrFullNit300	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.66666667	*	16.92878008	17.03192109	17.05939036	16.78410911	16.51825313	16.23434219	15.97352995	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31153125	0.2766875	0.30319375	0.2990375	0.26445625	0.204025	0.1466875	453.4528125	300	Full
LincolnRS2016IrrNilNit300	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.33333333	*	20.56794857	19.90766016	19.57501276	18.77314505	18.06876797	17.29982344	16.90432813	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.076678125	0.1282875	0.11874375	0.1736875	0.1913625	0.26499375	0.19726875	314.5617188	300	Nil
LincolnRS2016IrrFullNit50	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.70503307	17.55597995	17.42956146	17.13286849	16.90092083	16.57723359	16.2620599	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2223375	0.2589625	0.265975	0.28796875	0.25011875	0.23861875	0.1322375	424.670625	50	Full
LincolnRS2016IrrNilNit50	2017-03-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.12018034	20.07151667	19.68095104	18.84772865	18.13176875	17.42302135	16.95985755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.084525	0.11196875	0.13676875	0.13690625	0.19725625	0.2341125	0.1185	276.5371875	50	Nil
LincolnRS2016IrrFullNit0	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.78564512	18.26323529	18.00065495	17.83808307	17.34282031	17.01469818	16.54232578	16.23526953	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.199853125	0.25470625	0.254225	0.2206875	0.20519375	0.25990625	0.17475	402.6126563	0	Full
LincolnRS2016IrrNilNit0	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.457872814	20.71913542	20.49628568	19.98681849	18.91589974	18.22345052	17.44235286	16.91597422	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0889625	0.12709375	0.13026875	0.13455625	0.2016375	0.2745375	0.18428125	309.9928125	0	Nil
LincolnRS2016IrrFullNit300	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.964609616	16.88294961	16.92874896	16.96664688	16.82006354	16.55638125	16.24375026	15.98272656	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2906125	0.266375	0.29879375	0.2989625	0.2640625	0.20354375	0.1464125	447.080625	300	Full
LincolnRS2016IrrNilNit300	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.65602189	20.48963281	19.97305833	19.65317266	18.80537031	18.0982263	17.31183724	16.91468776	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07593125	0.12765	0.1182	0.1719	0.187425	0.26358125	0.1966375	311.8603125	300	Nil
LincolnRS2016IrrFullNit50	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.879257113	17.87661042	17.6540737	17.51872969	17.16702422	16.91920052	16.5808487	16.2701599	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.209540625	0.2506	0.26135	0.2868375	0.24916875	0.23844375	0.13185	419.3160938	50	Full
LincolnRS2016IrrNilNit50	2017-03-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.512559734	20.74440586	20.1297474	19.79181875	18.8899401	18.16401172	17.43735573	16.97152083	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0837875	0.11168125	0.13629375	0.13508125	0.1948625	0.23333125	0.1181875	274.6471875	50	Nil
LincolnRS2016IrrFullNit0	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.3423806	17.64241693	17.64218021	17.37253203	17.04412682	16.55718203	16.247275	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.190925	0.24865625	0.24965	0.2199875	0.2047125	0.2596625	0.17450625	398.4928125	0	Full
LincolnRS2016IrrNilNit0	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.46473646	20.18463698	19.75588359	18.94680443	18.25821667	17.46150573	16.93000755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.08835	0.1267875	0.12996875	0.13343125	0.20055	0.2738875	0.18395	308.806875	0	Nil
LincolnRS2016IrrFullNit300	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.66670026	16.27721172	16.58816667	16.80439505	16.57666953	16.2617487	15.99849635	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27424375	0.25765	0.2936125	0.29861875	0.26389375	0.20328125	0.14635625	441.5128125	300	Full
LincolnRS2016IrrNilNit300	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.18965182	19.61389349	19.46649141	18.82640026	18.12692813	17.32854141	16.92706771	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0752125	0.1271	0.11779375	0.17063125	0.1846625	0.2627	0.1960125	309.886875	300	Nil
LincolnRS2016IrrFullNit50	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.91840195	17.30020234	17.3538237	17.19760885	16.94225833	16.59446901	16.28183438	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.199390625	0.24305625	0.2568875	0.2857	0.248275	0.23810625	0.13175	414.5826563	50	Full
LincolnRS2016IrrNilNit50	2017-03-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.45389805	19.72320885	19.57868776	18.92047448	18.19672005	17.45739766	16.98515391	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.08316875	0.11136875	0.136	0.13385625	0.1929625	0.23251875	0.11809375	273.21	50	Nil
LincolnRS2016IrrFullNit0	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.65749362	17.92296302	17.63569323	17.33686563	17.05847682	16.57547578	16.26254505	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.18119375	0.24243125	0.2447625	0.21900625	0.20421875	0.2593375	0.1743125	394.035	0	Full
LincolnRS2016IrrNilNit0	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.21112591	20.33463229	19.6290987	18.89567135	18.27411901	17.48278385	16.94819974	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0881875	0.1266875	0.12960625	0.13135	0.1986375	0.27315	0.18349375	307.1025	0	Nil
LincolnRS2016IrrFullNit300	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.63382357	16.36705365	16.43148594	16.69972318	16.5683526	16.27661719	16.01495677	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.256446875	0.247775	0.28779375	0.2975625	0.26326875	0.2027625	0.146025	434.8570313	300	Full
LincolnRS2016IrrNilNit300	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.78183464	19.65191146	19.32290443	18.77324635	18.13775182	17.34592031	16.94391615	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.075003125	0.12664375	0.117475	0.1683375	0.18045625	0.2609	0.1953	306.9876563	300	Nil
LincolnRS2016IrrFullNit50	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.10915065	17.57453255	17.32831849	17.15697995	16.95615365	16.61159271	16.29819297	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.188290625	0.235075	0.25199375	0.28384375	0.24706875	0.2376375	0.131375	409.0804688	50	Full
LincolnRS2016IrrNilNit50	2017-03-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.33032109	19.7812375	19.43785026	18.86839792	18.21176979	17.47532943	17.00342786	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.08303125	0.1111625	0.13550625	0.1315	0.19006875	0.2315	0.11774375	271.0246875	50	Nil
LincolnRS2016IrrFullNit0	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.16556771	18.10391927	17.92531276	17.36693047	17.05954427	16.58937708	16.27843672	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1742125	0.2370875	0.240575	0.2183375	0.203625	0.25894375	0.174125	390.376875	0	Full
LincolnRS2016IrrNilNit0	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.90311107	20.27049609	19.85314714	18.90245104	18.27013672	17.49865911	16.96584792	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.087553125	0.12648125	0.12945625	0.1303875	0.19775625	0.2726375	0.18336875	306.1870313	0	Nil
LincolnRS2016IrrFullNit300	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.58644909	16.58464479	16.60243125	16.6414888	16.53162656	16.28111172	16.02669818	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.24433125	0.2405375	0.2827	0.29676875	0.2628875	0.20250625	0.1458875	429.9553125	300	Full
LincolnRS2016IrrNilNit300	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.70810456	19.75589193	19.53386406	18.77897552	18.1298487	17.35739922	16.95885833	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.074403125	0.1262	0.11725	0.16761875	0.1788625	0.26003125	0.19486875	305.6798438	300	Nil
LincolnRS2016IrrFullNit50	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.74815781	17.76834453	17.59534453	17.17717266	16.95404167	16.6240625	16.31576302	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.180725	0.2287	0.2482125	0.28279375	0.2463625	0.23745	0.13118125	405.21375	50	Full
LincolnRS2016IrrNilNit50	2017-03-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.84710313	19.90638047	19.67425208	18.88481797	18.2097263	17.49061068	17.0202625	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.082403125	0.11089375	0.13519375	0.130575	0.188425	0.23085	0.1176375	269.7989063	50	Nil
LincolnRS2016IrrFullNit0	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.66666667	*	15.1692306	17.25076771	17.61271536	17.42852656	17.08719271	16.60350234	16.2931237	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.171084375	0.233425	0.23769375	0.2180375	0.20325	0.25875	0.174	388.1957813	0	Full
LincolnRS2016IrrNilNit0	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.33333333	*	15.4112487	18.81116146	19.28165156	18.91597865	18.28573073	17.51031849	16.98101406	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.086140625	0.1257125	0.1291625	0.13101875	0.19786875	0.27229375	0.18320625	305.8429688	0	Nil
LincolnRS2016IrrFullNit300	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.66666667	*	14.35178216	16.02876641	16.44237604	16.64259818	16.51085052	16.27477813	16.03418984	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2382	0.23611875	0.2787	0.2962375	0.26254375	0.2022375	0.14571875	426.7790625	300	Full
LincolnRS2016IrrNilNit300	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.33333333	*	15.33489115	18.69093672	19.04564167	18.78739505	18.1439599	17.36508438	16.97119063	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07301875	0.12558125	0.11681875	0.1682125	0.18025	0.25999375	0.19465625	305.769375	300	Nil
LincolnRS2016IrrFullNit50	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.82122135	16.93106823	17.36286432	17.23553438	16.97636328	16.63529141	16.3300362	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.177609375	0.2251875	0.2456625	0.28253125	0.246	0.23721875	0.13111875	403.1789063	50	Full
LincolnRS2016IrrNilNit50	2017-03-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.37752435	18.78317474	19.15257083	18.90413307	18.22737839	17.50323516	17.03503099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0809	0.1105	0.13500625	0.13131875	0.1890875	0.23040625	0.11764375	269.74875	50	Nil
LincolnRS2016IrrFullNit0	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.768166201	14.24675964	16.04007344	16.57113646	17.2896237	17.0991474	16.62051354	16.31068958	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.286834375	0.25801875	0.26123125	0.21715625	0.20278125	0.25851875	0.1737875	415.7704688	0	Full
LincolnRS2016IrrNilNit0	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.342337506	15.27415885	17.69416745	18.03105677	18.67693125	18.26517318	17.52213281	16.99541146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.085678125	0.12521875	0.12856875	0.1300625	0.19705625	0.27169375	0.1829875	304.7451563	0	Nil
LincolnRS2016IrrFullNit300	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.953949464	13.07180417	14.90477969	15.52791667	16.50531641	16.49058177	16.26988151	16.03623255	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32829375	0.293025	0.30855	0.29635625	0.26209375	0.2019	0.1456	457.5478125	300	Full
LincolnRS2016IrrNilNit300	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.628241587	15.05191341	17.3323651	17.83980781	18.54038255	18.1193362	17.37520313	16.98504427	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.072403125	0.12465625	0.11601875	0.1668875	0.17805	0.25886875	0.1938875	303.6726563	300	Nil
LincolnRS2016IrrFullNit50	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.845598795	13.91016693	15.8162125	16.42907943	17.10992734	16.98692891	16.65479297	16.34704609	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.282134375	0.2963	0.269575	0.281425	0.245225	0.23700625	0.130875	435.9970313	50	Full
LincolnRS2016IrrNilNit50	2017-03-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.513285532	15.37229792	17.42310755	17.91826406	18.64559141	18.21201849	17.51689948	17.04980521	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0803875	0.1099125	0.13404375	0.130125	0.18765	0.2297125	0.11740625	268.22625	50	Nil
LincolnRS2016IrrFullNit0	2017-03-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.64871901	15.21569583	15.86418698	16.98504375	17.01559479	16.62540651	16.32591302	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.268478125	0.25965625	0.258075	0.21681875	0.20225625	0.2582375	0.17356875	411.9070313	0	Full
LincolnRS2016IrrNilNit0	2017-03-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.56055456	17.20977057	17.52106302	18.29885781	18.13537448	17.51363438	17.00414505	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.08560625	0.1247	0.128	0.12891875	0.1959125	0.270925	0.18268125	303.4771875	0	Nil
