Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height
1991-09-26	Perennial Ryegrass	0.27	640.24	0.84	0.88	0.25	2.00	3	0	2.80	650.00	0.00	18.35	12.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.9	22.0	20.6	32.7	46.6	54.1	201.90	0.416	0.350	0.370	0.588	0.346	0.000	0.8350	1.0000	1.0000	0.8796	1.0000	0.3446	0.45	3.48	3.93	0.07	0.10	0.09	0.06	0.07	0.06	0.01	0.06	0.13	0.20	0.77	2.30	0.0138	0.0062	0.0029	0.0018	0.0007	0.0000	0.0022	0.0040	0.0043	0.0060	0.0077	0.0000	60.80
1991-09-27	Perennial Ryegrass	0.27	626.01	0.84	0.88	0.23	2.00	3	0	2.82	650.00	0.00	21.19	14.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.8	22.4	21.6	33.5	46.4	54.0	198.69	0.920	0.520	0.383	0.505	0.284	0.000	0.8373	1.0000	1.0000	0.8958	1.0000	0.2204	0.42	3.48	3.90	0.05	0.09	0.09	0.06	0.07	0.06	0.00	0.06	0.13	0.21	0.78	2.30	0.0579	0.0124	0.0033	0.0017	0.0006	0.0000	0.0054	0.0078	0.0049	0.0057	0.0065	0.0000	60.84
1991-09-28	Perennial Ryegrass	0.27	617.96	0.84	0.88	0.23	2.01	3	0	2.83	650.00	0.00	21.36	15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.8	21.3	21.6	34.1	46.3	53.9	194.99	0.758	0.659	0.530	0.660	0.335	0.000	0.8393	0.8111	1.0000	0.9111	1.0000	0.2224	0.44	3.49	3.94	0.08	0.09	0.09	0.06	0.07	0.06	0.01	0.06	0.13	0.21	0.78	2.30	0.0362	0.0134	0.0042	0.0020	0.0007	0.0000	0.0036	0.0083	0.0063	0.0071	0.0076	0.0000	61.07
1991-09-29	Perennial Ryegrass	0.26	603.55	0.84	0.88	0.23	2.01	3	0	2.85	650.00	0.00	22.29	15.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.5	19.8	21.1	34.2	46.3	53.8	191.69	0.545	0.582	0.532	0.695	0.332	0.000	0.8410	0.6094	1.0000	0.9314	1.0000	0.2928	0.46	3.50	3.96	0.09	0.09	0.09	0.06	0.07	0.06	0.01	0.06	0.13	0.21	0.78	2.31	0.0249	0.0110	0.0042	0.0022	0.0007	0.0000	0.0025	0.0069	0.0063	0.0075	0.0076	0.0000	61.51
1991-09-30	Perennial Ryegrass	0.25	585.96	0.84	0.88	0.23	2.01	3	0	2.87	650.00	0.00	23.00	16.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.5	18.9	20.5	34.1	46.3	53.8	189.06	0.322	0.342	0.352	0.500	0.237	0.000	0.8428	0.3735	1.0000	0.9529	1.0000	0.4773	0.47	3.51	3.98	0.10	0.09	0.09	0.06	0.07	0.06	0.01	0.06	0.13	0.22	0.79	2.31	0.0202	0.0082	0.0034	0.0019	0.0005	0.0000	0.0021	0.0052	0.0050	0.0065	0.0057	0.0000	61.97
1991-10-01	Perennial Ryegrass	0.25	572.66	0.85	0.88	0.23	2.01	3	0	2.88	650.00	0.00	18.02	12.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.6	18.4	19.7	33.6	46.0	53.7	185.98	0.388	0.412	0.454	0.698	0.330	0.000	0.8446	0.5474	0.8934	0.9636	1.0000	0.2874	0.50	3.54	4.04	0.12	0.10	0.09	0.06	0.07	0.06	0.03	0.07	0.13	0.22	0.79	2.31	0.0212	0.0076	0.0036	0.0022	0.0007	0.0000	0.0043	0.0052	0.0055	0.0077	0.0076	0.0000	62.36
1991-10-02	Perennial Ryegrass	0.24	549.84	0.85	0.88	0.23	2.01	3	0	2.90	650.00	0.00	23.36	16.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.7	17.9	19.4	32.8	45.7	53.6	183.13	0.320	0.375	0.401	0.667	0.320	0.000	0.8458	0.4155	1.0000	0.9792	1.0000	0.5042	0.51	3.57	4.08	0.13	0.10	0.09	0.06	0.07	0.06	0.03	0.08	0.14	0.22	0.79	2.31	0.0188	0.0073	0.0033	0.0021	0.0007	0.0000	0.0042	0.0054	0.0052	0.0074	0.0075	0.0000	62.79
1991-10-03	Perennial Ryegrass	0.23	528.26	0.85	0.89	0.24	2.01	3	0	2.91	650.00	0.00	23.26	16.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.7	17.4	19.1	32.1	45.5	53.6	180.33	0.258	0.341	0.380	0.617	0.309	0.000	0.8477	0.3456	1.0000	0.9874	1.0000	0.5213	0.51	3.62	4.14	0.12	0.11	0.09	0.06	0.07	0.06	0.05	0.09	0.15	0.22	0.80	2.32	0.0146	0.0071	0.0032	0.0020	0.0007	0.0000	0.0058	0.0058	0.0053	0.0070	0.0073	0.0000	63.29
1991-10-04	Perennial Ryegrass	0.22	505.83	0.85	0.89	0.24	2.01	3	0	2.93	650.00	0.00	23.97	17.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.8	17.1	18.8	31.4	45.2	53.5	177.77	0.189	0.311	0.357	0.573	0.299	0.000	0.8493	0.3018	1.0000	0.9930	1.0000	0.6074	0.49	3.67	4.17	0.09	0.12	0.09	0.06	0.07	0.06	0.06	0.11	0.16	0.22	0.81	2.32	0.0089	0.0069	0.0031	0.0019	0.0007	0.0000	0.0052	0.0063	0.0054	0.0067	0.0072	0.0000	63.78
1991-10-05	Perennial Ryegrass	0.22	485.54	0.85	0.89	0.25	2.01	3	0	2.94	650.00	0.00	23.23	17.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.4	16.7	18.5	30.8	45.0	53.4	175.77	0.127	0.284	0.335	0.534	0.289	0.000	0.8507	0.3746	0.7843	0.9960	1.0000	0.6104	0.49	3.72	4.20	0.08	0.12	0.09	0.06	0.07	0.06	0.05	0.13	0.18	0.23	0.81	2.33	0.0060	0.0068	0.0030	0.0018	0.0006	0.0000	0.0035	0.0070	0.0055	0.0065	0.0070	0.0000	64.27
1991-10-06	Perennial Ryegrass	0.21	469.95	0.85	0.89	0.25	2.01	3	0	2.95	650.00	0.00	22.41	16.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.4	16.4	18.2	30.3	44.7	53.3	176.29	0.097	0.260	0.313	0.499	0.279	0.000	0.8520	0.6605	0.6898	0.9974	1.0000	0.5544	0.63	3.78	4.41	0.21	0.13	0.09	0.06	0.07	0.06	0.06	0.15	0.19	0.23	0.82	2.33	0.0144	0.0066	0.0029	0.0018	0.0006	0.0000	0.0037	0.0077	0.0057	0.0063	0.0069	0.0000	64.71
1991-10-07	Perennial Ryegrass	0.20	452.65	0.85	0.89	0.25	2.01	3	0	2.96	650.00	0.00	21.47	16.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.3	16.1	17.9	29.8	44.5	53.3	173.91	0.235	0.239	0.292	0.467	0.269	0.000	0.8536	0.6715	0.4911	0.9978	1.0000	0.5113	0.63	3.89	4.52	0.21	0.13	0.10	0.06	0.07	0.06	0.11	0.18	0.21	0.24	0.83	2.34	0.0242	0.0064	0.0027	0.0017	0.0006	0.0000	0.0116	0.0083	0.0058	0.0062	0.0068	0.0000	65.09
1991-10-08	Perennial Ryegrass	0.20	441.61	0.86	0.89	0.26	2.01	3	0	2.97	650.00	0.00	17.57	13.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.4	15.9	17.6	29.3	44.2	53.2	171.68	0.164	0.220	0.273	0.437	0.259	0.000	0.8546	0.6080	0.4959	0.9977	1.0000	0.4450	0.61	3.97	4.58	0.18	0.14	0.10	0.06	0.07	0.06	0.14	0.20	0.22	0.24	0.83	2.34	0.0165	0.0061	0.0026	0.0016	0.0006	0.0000	0.0120	0.0086	0.0058	0.0060	0.0066	0.0000	65.44
1991-10-09	Perennial Ryegrass	0.20	436.37	0.86	0.89	0.26	2.02	3	0	2.98	650.00	0.00	16.31	16.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.0	15.6	17.4	28.9	44.0	53.1	170.06	0.097	0.202	0.254	0.410	0.250	0.000	0.8553	0.4663	0.7034	0.9971	1.0000	0.3900	0.59	4.03	4.62	0.17	0.14	0.10	0.07	0.07	0.06	0.16	0.21	0.23	0.25	0.84	2.34	0.0114	0.0058	0.0025	0.0016	0.0005	0.0000	0.0108	0.0087	0.0057	0.0058	0.0065	0.0000	65.91
1991-10-10	Perennial Ryegrass	0.19	427.89	0.86	0.89	0.26	2.02	3	0	2.98	650.00	0.00	14.99	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.6	15.4	17.2	28.5	43.8	53.1	168.56	0.067	0.185	0.237	0.385	0.241	0.000	0.8564	0.6557	0.4472	0.9970	1.0000	0.4188	0.54	4.07	4.61	0.12	0.14	0.10	0.07	0.07	0.06	0.17	0.22	0.24	0.25	0.84	2.35	0.0070	0.0054	0.0024	0.0015	0.0005	0.0000	0.0100	0.0086	0.0056	0.0056	0.0063	0.0000	66.25
1991-10-11	Perennial Ryegrass	0.19	421.44	0.86	0.90	0.27	2.02	3	0	2.99	650.00	0.00	15.45	17.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.3	15.2	16.9	28.2	43.6	53.0	167.18	0.041	0.170	0.221	0.362	0.232	0.000	0.8569	0.3822	0.6289	0.9970	1.0000	0.5200	0.50	4.09	4.59	0.08	0.13	0.10	0.07	0.07	0.06	0.17	0.23	0.24	0.25	0.84	2.35	0.0042	0.0050	0.0023	0.0014	0.0005	0.0000	0.0088	0.0085	0.0054	0.0054	0.0061	0.0000	66.73
1991-10-12	Perennial Ryegrass	0.19	412.85	0.86	0.90	0.27	2.02	3	0	2.99	650.00	0.00	15.26	11.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.0	15.0	16.7	27.8	43.4	52.9	165.91	0.019	0.155	0.205	0.340	0.224	0.000	0.8579	0.3853	0.4094	0.9978	1.0000	0.7493	0.44	4.11	4.56	0.02	0.13	0.10	0.07	0.06	0.06	0.17	0.24	0.25	0.26	0.85	2.35	0.0011	0.0046	0.0021	0.0014	0.0005	0.0000	0.0074	0.0083	0.0053	0.0052	0.0060	0.0000	67.09
1991-10-13	Perennial Ryegrass	0.18	403.06	0.86	0.90	0.28	2.02	3	0	2.99	650.00	0.00	16.73	13.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.7	14.9	16.5	27.5	43.2	52.8	164.72	0.000	0.142	0.191	0.320	0.216	0.000	0.8581	0.4275	0.3772	0.9984	1.0000	0.8202	0.41	4.10	4.52	0.00	0.13	0.10	0.07	0.06	0.06	0.13	0.26	0.26	0.26	0.85	2.35	0.0000	0.0042	0.0020	0.0013	0.0004	0.0000	0.0059	0.0083	0.0052	0.0050	0.0058	0.0000	67.44
1991-10-14	Perennial Ryegrass	0.18	394.93	0.86	0.90	0.29	2.02	3	0	2.99	650.00	0.00	15.91	12.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.5	14.7	16.4	27.2	43.0	52.8	163.60	0.000	0.130	0.178	0.302	0.208	0.000	0.8582	0.5462	0.3212	0.9988	1.0000	0.7313	0.40	4.09	4.49	0.00	0.12	0.10	0.06	0.06	0.06	0.07	0.27	0.27	0.26	0.85	2.35	0.0000	0.0038	0.0019	0.0012	0.0004	0.0000	0.0032	0.0083	0.0052	0.0049	0.0057	0.0000	67.80
1991-10-15	Perennial Ryegrass	0.18	388.65	0.86	0.90	0.29	2.02	3	0	2.99	650.00	0.00	14.83	12.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.3	14.5	16.2	27.0	42.9	52.7	162.54	0.000	0.119	0.166	0.284	0.201	0.000	0.8582	0.4958	0.2761	0.9991	1.0000	0.8526	0.39	4.09	4.48	0.00	0.11	0.10	0.06	0.06	0.06	0.03	0.29	0.29	0.27	0.86	2.36	0.0000	0.0035	0.0018	0.0012	0.0004	0.0000	0.0013	0.0084	0.0052	0.0049	0.0056	0.0000	68.14
1991-10-16	Perennial Ryegrass	0.17	383.64	0.86	0.90	0.30	2.02	3	1	2.99	650.00	0.00	14.34	11.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.1	14.4	16.1	26.7	42.7	52.6	161.54	0.000	0.108	0.154	0.268	0.194	0.000	0.8580	0.9062	0.2897	0.9991	1.0000	0.5641	0.38	4.10	4.47	0.00	0.11	0.09	0.06	0.06	0.06	0.00	0.30	0.30	0.28	0.86	2.36	0.0000	0.0031	0.0016	0.0011	0.0004	0.0000	0.0000	0.0084	0.0051	0.0048	0.0055	0.0000	68.46
1991-10-17	Perennial Ryegrass	0.17	384.17	0.86	0.90	0.30	2.02	3	1	2.98	650.00	0.00	7.59	6.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.8	14.3	15.9	26.5	42.5	52.6	160.59	0.000	0.098	0.144	0.253	0.187	0.000	0.8580	0.3928	0.3635	0.9987	1.0000	0.4661	0.36	4.13	4.49	0.00	0.10	0.09	0.06	0.06	0.06	0.00	0.31	0.31	0.28	0.87	2.37	0.0000	0.0028	0.0015	0.0010	0.0004	0.0000	0.0000	0.0083	0.0050	0.0047	0.0053	0.0000	68.67
1991-10-18	Perennial Ryegrass	0.17	384.69	0.86	0.90	0.31	2.02	3	1	2.98	650.00	0.00	9.24	7.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.6	14.1	15.8	26.2	42.4	52.5	159.69	0.000	0.088	0.134	0.238	0.181	0.000	0.8579	0.5132	0.2616	0.9986	1.0000	0.6074	0.35	4.15	4.50	0.00	0.10	0.09	0.06	0.06	0.06	0.00	0.32	0.32	0.28	0.87	2.37	0.0000	0.0025	0.0014	0.0010	0.0003	0.0000	0.0000	0.0081	0.0049	0.0046	0.0052	0.0000	68.86
1991-10-19	Perennial Ryegrass	0.18	385.22	0.86	0.90	0.32	2.02	3	1	2.98	650.00	0.00	10.52	8.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.5	14.0	15.7	26.0	42.2	52.5	158.84	0.000	0.079	0.124	0.225	0.175	0.000	0.8577	0.4249	0.2673	0.9987	1.0000	0.8131	0.34	4.17	4.51	0.00	0.09	0.08	0.06	0.05	0.06	0.00	0.32	0.32	0.29	0.87	2.37	0.0000	0.0023	0.0013	0.0009	0.0003	0.0000	0.0000	0.0079	0.0048	0.0044	0.0051	0.0000	69.09
1991-10-20	Perennial Ryegrass	0.18	385.75	0.86	0.90	0.32	2.02	3	1	2.97	650.00	0.00	11.18	9.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.3	13.9	15.5	25.8	42.1	52.4	158.03	0.000	0.071	0.116	0.212	0.169	0.000	0.8573	0.5910	0.2366	0.9990	1.0000	0.9240	0.33	4.19	4.52	0.00	0.08	0.08	0.05	0.05	0.06	0.00	0.33	0.33	0.29	0.87	2.37	0.0000	0.0020	0.0012	0.0008	0.0003	0.0000	0.0000	0.0077	0.0047	0.0043	0.0050	0.0000	69.33
1991-10-21	Perennial Ryegrass	0.18	387.53	0.86	0.90	0.33	2.03	3	1	2.96	650.00	0.00	9.85	8.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.1	13.8	15.4	25.7	41.9	52.3	157.31	0.000	0.064	0.108	0.201	0.163	0.000	0.8570	1.0000	0.2185	0.9994	1.0000	1.0000	0.32	4.21	4.53	0.00	0.08	0.08	0.05	0.05	0.06	0.00	0.33	0.34	0.29	0.88	2.38	0.0000	0.0018	0.0011	0.0008	0.0003	0.0000	0.0000	0.0075	0.0046	0.0042	0.0049	0.0000	69.53
1991-10-22	Perennial Ryegrass	0.18	388.10	0.86	0.90	0.34	2.03	3	1	2.95	650.00	0.00	11.54	10.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.0	13.7	15.3	25.5	41.8	52.3	156.58	0.000	0.057	0.100	0.190	0.158	0.000	0.8561	0.5122	0.2444	0.9994	1.0000	0.7820	0.30	4.24	4.54	0.00	0.07	0.07	0.05	0.05	0.06	0.00	0.34	0.34	0.30	0.88	2.38	0.0000	0.0016	0.0010	0.0007	0.0003	0.0000	0.0000	0.0073	0.0045	0.0041	0.0048	0.0000	69.80
1991-10-23	Perennial Ryegrass	0.18	388.92	0.85	0.91	0.35	2.03	3	1	2.94	650.00	0.00	11.78	10.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.8	13.6	15.2	25.3	41.7	52.2	155.88	0.000	0.050	0.093	0.179	0.152	0.000	0.8555	0.8175	0.1769	0.9994	1.0000	0.7753	0.29	4.26	4.55	0.00	0.07	0.07	0.05	0.05	0.06	0.00	0.34	0.35	0.30	0.88	2.38	0.0000	0.0014	0.0009	0.0007	0.0003	0.0000	0.0000	0.0071	0.0044	0.0040	0.0047	0.0000	70.06
1991-10-24	Perennial Ryegrass	0.18	406.10	0.85	0.91	0.36	2.03	3	1	2.94	650.00	0.00	11.41	10.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.7	13.6	15.1	25.2	41.6	52.1	161.29	0.000	0.044	0.086	0.170	0.147	0.000	0.8549	0.4654	0.2593	0.9994	1.0000	0.8608	0.48	4.32	4.80	0.20	0.06	0.07	0.05	0.05	0.06	0.04	0.35	0.36	0.30	0.89	2.38	0.0046	0.0013	0.0008	0.0006	0.0002	0.0000	0.0009	0.0069	0.0043	0.0040	0.0046	0.0000	70.28
1991-10-25	Perennial Ryegrass	0.18	399.36	0.85	0.91	0.36	2.03	3	1	2.93	650.00	0.00	12.55	11.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.7	14.3	15.1	25.0	41.4	52.1	164.62	0.256	0.042	0.080	0.160	0.142	0.000	0.8542	0.4431	0.4319	0.9994	1.0000	0.5900	0.49	4.38	4.86	0.22	0.06	0.06	0.05	0.05	0.06	0.08	0.35	0.36	0.31	0.89	2.39	0.0255	0.0013	0.0007	0.0006	0.0002	0.0000	0.0090	0.0070	0.0042	0.0039	0.0045	0.0000	70.27
1991-10-26	Perennial Ryegrass	0.18	392.45	0.85	0.91	0.35	2.03	3	1	2.93	650.00	0.00	12.48	11.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.6	15.0	15.0	24.9	41.3	52.0	164.86	0.468	0.092	0.075	0.152	0.138	0.000	0.8537	0.5632	0.4834	0.9992	1.0000	0.4350	0.50	4.41	4.91	0.22	0.07	0.06	0.04	0.04	0.06	0.10	0.36	0.37	0.31	0.89	2.39	0.0499	0.0019	0.0007	0.0005	0.0002	0.0000	0.0215	0.0094	0.0041	0.0038	0.0044	0.0000	70.17
1991-10-27	Perennial Ryegrass	0.17	380.93	0.85	0.90	0.35	2.03	3	1	2.92	650.00	0.00	12.63	11.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.2	14.8	15.0	24.8	41.2	52.0	162.94	0.465	0.137	0.071	0.144	0.133	0.000	0.8536	0.4876	0.3750	0.9990	1.0000	0.4954	0.50	4.44	4.94	0.23	0.07	0.06	0.04	0.04	0.06	0.12	0.36	0.37	0.31	0.89	2.39	0.0504	0.0025	0.0006	0.0005	0.0002	0.0000	0.0252	0.0116	0.0040	0.0037	0.0043	0.0000	70.26
1991-10-28	Perennial Ryegrass	0.17	372.06	0.85	0.91	0.36	2.03	3	1	2.92	650.00	0.00	11.22	10.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.2	14.7	14.9	24.7	41.1	51.9	161.49	0.362	0.129	0.068	0.136	0.129	0.000	0.8532	0.4025	0.4206	0.9988	1.0000	0.5019	0.52	4.47	4.99	0.25	0.08	0.05	0.04	0.04	0.06	0.14	0.36	0.37	0.31	0.90	2.39	0.0411	0.0025	0.0006	0.0005	0.0002	0.0000	0.0222	0.0112	0.0039	0.0036	0.0042	0.0000	70.47
1991-10-29	Perennial Ryegrass	0.16	357.13	0.85	0.91	0.37	2.03	3	1	2.91	650.00	0.00	13.04	11.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.0	14.6	14.9	24.5	41.0	51.8	159.83	0.293	0.120	0.064	0.129	0.125	0.000	0.8529	0.4787	0.3188	0.9990	1.0000	0.7272	0.51	4.50	5.01	0.24	0.08	0.05	0.04	0.04	0.06	0.16	0.36	0.38	0.31	0.90	2.40	0.0321	0.0024	0.0005	0.0004	0.0002	0.0000	0.0208	0.0107	0.0038	0.0035	0.0041	0.0000	70.76
1991-10-30	Perennial Ryegrass	0.16	345.52	0.85	0.91	0.38	2.03	3	1	2.90	650.00	0.00	12.67	11.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.0	14.7	14.8	24.4	40.9	51.8	162.70	0.209	0.110	0.060	0.123	0.121	0.000	0.8523	0.5703	0.2289	0.9993	1.0000	0.9499	0.48	4.54	5.02	0.22	0.08	0.05	0.04	0.04	0.06	0.19	0.36	0.38	0.31	0.90	2.40	0.0220	0.0024	0.0005	0.0004	0.0002	0.0000	0.0179	0.0104	0.0038	0.0034	0.0040	0.0000	71.03
1991-10-31	Perennial Ryegrass	0.15	322.49	0.85	0.91	0.38	2.04	3	1	2.89	650.00	0.00	16.47	15.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.1	14.6	14.8	24.3	40.8	51.7	161.45	0.421	0.120	0.057	0.116	0.117	0.000	0.8512	1.0000	0.3422	0.9995	1.0000	0.5370	0.46	4.56	5.02	0.20	0.08	0.05	0.04	0.04	0.06	0.19	0.36	0.38	0.32	0.90	2.40	0.0382	0.0026	0.0005	0.0004	0.0002	0.0000	0.0362	0.0110	0.0037	0.0033	0.0040	0.0000	71.21
