date,comp,value1,value2,value3,value4,value5,value6
21 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Jan 1992, 2, 0.00000,0.28982,0.36516,0.64985,0.59185,0.00000
21 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jan 1992, 2, 0.00000,0.26368,0.34565,0.61567,0.56361,0.00000
22 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jan 1992, 2, 0.45135,0.28292,0.23308,0.38934,0.35853,0.00000
23 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jan 1992, 2, 0.12440,0.11235,0.09438,0.14243,0.13098,0.00000
24 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jan 1992, 2, 0.64577,0.35548,0.22884,0.26302,0.20336,0.00000
25 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jan 1992, 2, 0.48789,0.45151,0.34160,0.36845,0.25758,0.00000
26 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jan 1992, 2, 0.44955,0.53949,0.48721,0.55089,0.39219,0.00000
27 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jan 1992, 2, 0.38046,0.54954,0.56997,0.70672,0.52830,0.00000
28 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jan 1992, 2, 0.22528,0.29625,0.36547,0.50595,0.40058,0.00000
29 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jan 1992, 2, 0.18190,0.26100,0.32701,0.50232,0.41787,0.00000
30 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Jan 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Jan 1992, 2, 0.19369,0.36695,0.44206,0.73270,0.63532,0.00000
31 Jan 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Feb 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Feb 1992, 2, 0.37301,0.31047,0.33391,0.56981,0.51062,0.00000
 1 Feb 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Feb 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Feb 1992, 2, 0.37038,0.35156,0.38270,0.66173,0.59730,0.00000
 2 Feb 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Feb 1992, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Feb 1992, 2, 0.27398,0.33314,0.37817,0.65135,0.58877,0.00000
 3 Feb 1992, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
